# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","4017","ENST00000647988.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","3.356272e+01"
"case","8.623812e+00","8.299778e+00"
"control","1.556201e+01","5.108782e+00"
"case","1.918886e+01","1.169195e+01"
"control","0.000000e+00","9.174046e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.542066e+01"
"case","1.508548e+00","2.059640e+01"
"case","0.000000e+00","2.314332e+01"
"case","    0.000000","3.266982e+01"
"control","    0.000000","3.699398e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.887670e+01"
"case","    0.000000","1.670539e+01"
"control","   11.326228","3.689417e+01"
"case","2.726470e+00","2.598614e+01"
"case","9.250488e-01","3.599658e+01"
"control","    0.00000","3.136972e+01"
"case","    0.000000","2.874618e+01"
"control","   13.586250","2.769976e+01"
"case","    0.000000","2.100833e+01"
"case","0.000000e+00","2.284817e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","5.072448e+01"
"case","    0.000000","2.418178e+01"
"control","   10.749525","2.704153e+01"
"case","    1.679327","3.686015e+01"
"case","4.834736e+00","2.585133e+01"
"case","    0.000000","     32.5728"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","3.760386e+01"
"control","    1.181335","1.611096e+01"
"control","    0.000000","4.298913e+01"
"control","    1.927097","4.034517e+01"
"case","    0.000000","3.620223e+01"
"control","    1.020431","2.811962e+01"
"control","    0.000000","3.917066e+01"
"control","1.981125e+00","6.758397e+01"
"case","    1.091845","4.180977e+01"
"control","    0.000000","3.702028e+01"
"case","    0.000000","2.913264e+01"
"case","    0.000000","3.878596e+01"
"case","    8.700326","3.272861e+01"
"control","6.702500e+00","4.509880e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.769468e+01"
"control","7.529037e-01","3.515685e+01"
"case","    0.000000","4.263661e+01"
"case","3.335866e+00","4.870398e+01"
"control","    9.227730","3.519572e+01"
"case","    0.000000","1.907002e+01"
"control","    7.140065","9.363838e+01"
"case","    0.000000","4.967214e+01"
"case","    0.000000","2.714413e+01"
"case","    1.080163","2.927890e+01"
"case","4.904603e+00","3.944420e+01"
"case","    3.617565","3.850885e+01"
