# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","3184","ENST00000517419.5"
"case","1.713558e+01","9.707976e+00"
"control","    3.212888","1.721165e+00"
"case","1.121096e+01","3.018101e+00"
"control","2.122093e+00","4.378956e+00"
"case","1.599072e+00","2.698142e+00"
"control","0.000000e+00","1.223206e+00"
"case","2.856862e+00","6.403361e+01"
"control","0.000000e+00","5.140221e+00"
"case","7.542741e-01","2.458280e+01"
"case","1.300664e+00","2.001584e+01"
"case","    0.000000","3.074807e+01"
"control","    0.000000","2.363505e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.279739e+01"
"case","    3.847082","2.691425e+01"
"control","    1.415779","2.305886e+01"
"case","1.817646e+00","2.165512e+01"
"case","1.110059e+01","1.799829e+01"
"control","    0.00000","2.806764e+01"
"case","    2.098674","2.792486e+01"
"control","    0.000000","2.308314e+01"
"case","    0.000000","2.009492e+01"
"case","1.846062e+00","2.211113e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.271245e+01"
"case","    0.000000","3.368176e+01"
"control","    2.687381","3.405230e+01"
"case","    6.717306","3.455639e+01"
"case","0.000000e+00","2.226087e+01"
"case","    3.359339","     35.9424"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.880193e+01"
"control","    0.000000","4.269406e+01"
"control","    0.000000","1.006129e+01"
"control","    0.000000","7.492674e+01"
"case","    2.349239","2.648943e+01"
"control","    4.081724","2.449128e+01"
"control","    0.000000","2.168376e+01"
"control","6.636769e+01","1.987764e+00"
"case","    2.183691","2.218478e+01"
"control","    2.623048","2.373095e+01"
"case","    1.380711","1.879525e+01"
"case","    0.000000","1.762998e+01"
"case","    0.000000","2.587843e+01"
"control","0.000000e+00","2.350219e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.919169e+01"
"control","0.000000e+00","2.168006e+01"
"case","    0.000000","1.557876e+01"
"case","8.339664e-01","1.538021e+01"
"control","    0.000000","1.927385e+01"
"case","    8.446444","3.359955e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.249304e+01"
"case","    0.000000","2.103670e+01"
"case","    0.000000","2.402371e+01"
"case","9.809206e-01","1.562883e+01"
"case","    2.170539","2.050471e+01"
