# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000534625.1"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","2.237515e+01"
"case","1.121096e+01","2.791743e+01"
"control","2.122093e+00","4.889834e+01"
"case","1.599072e+00","5.486221e+01"
"control","0.000000e+00","5.749069e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","7.324816e+01"
"case","7.542741e-01","4.185721e+01"
"case","1.300664e+00","5.003961e+01"
"case","    0.000000","5.957438e+01"
"control","    0.000000","5.651859e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","3.191635e+01"
"case","    3.847082","4.918810e+01"
"control","    1.415779","3.597181e+01"
"case","1.817646e+00","3.609186e+01"
"case","1.110059e+01","4.649559e+01"
"control","    0.00000","4.705457e+01"
"case","    2.098674","5.584971e+01"
"control","    0.000000","4.539684e+01"
"case","    0.000000","5.389092e+01"
"case","1.846062e+00","5.675190e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","3.558284e+01"
"case","    0.000000","3.540903e+01"
"control","    2.687381","6.209537e+01"
"case","    6.717306","3.801203e+01"
"case","0.000000e+00","5.242076e+01"
"case","    3.359339","     35.9424"
"case","1.394901e+01","3.835454e+01"
"case","9.500108e-01","3.037235e+01"
"control","    0.000000","4.833289e+01"
"control","    0.000000","4.847710e+01"
"control","    0.000000","7.780854e+01"
"case","    2.349239","3.531924e+01"
"control","    4.081724","5.079674e+01"
"control","    0.000000","2.308271e+01"
"control","6.636769e+01","3.577975e+01"
"case","    2.183691","5.204890e+01"
"control","    2.623048","4.461418e+01"
"case","    1.380711","3.947002e+01"
"case","    0.000000","4.495646e+01"
"case","    0.000000","5.251800e+01"
"control","0.000000e+00","3.048933e+01"
"case","1.955110e+02","1.472694e+01"
"case","    0.000000","3.443122e+01"
"control","0.000000e+00","5.156338e+01"
"case","    0.000000","3.361733e+01"
"case","8.339664e-01","4.101388e+01"
"control","    0.000000","5.363157e+01"
"case","    8.446444","5.357767e+01"
"control","    1.020009","6.688455e+01"
"case","    0.000000","5.998145e+01"
"case","    0.000000","4.546641e+01"
"case","    0.000000","4.129075e+01"
"case","9.809206e-01","4.911919e+01"
"case","    2.170539","4.050931e+01"
