# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","1806","ENST00000638443.1"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","1.376932e+01"
"case","2.587144e+00","1.509051e+01"
"control","0.000000e+00","2.408426e+01"
"case","0.000000e+00","1.439009e+01"
"control","0.000000e+00","3.547298e+01"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","2.891375e+01"
"case","7.542741e-01","6.378241e+01"
"case","1.300664e+00","7.255744e+01"
"case","    8.529401","1.979407e+02"
"control","    1.347212","1.089267e+02"
"case","    0.000000","9.059701e+00"
"control","    0.000000","5.699348e+01"
"case","    2.564721","1.002324e+02"
"control","    1.415779","4.242829e+01"
"case","0.000000e+00","7.940210e+01"
"case","9.250488e-01","8.624181e+01"
"control","    0.00000","6.356495e+01"
"case","    2.098674","8.377457e+01"
"control","    0.000000","5.770784e+01"
"case","    0.000000","8.311990e+01"
"case","1.846062e+00","5.970005e+01"
"control","0.000000e+00","7.940626e+01"
"control","9.489369e-01","6.510903e+01"
"case","    0.000000","6.909079e+01"
"control","    0.000000","6.509999e+01"
"case","    1.679327","5.644210e+01"
"case","0.000000e+00","6.678261e+01"
"case","    0.000000","    104.4576"
"case","0.000000e+00","3.196212e+00"
"case","0.000000e+00","6.508361e+01"
"control","    2.362669","6.041612e+01"
"control","    0.000000","9.695421e+01"
"control","    0.000000","3.025888e+02"
"case","    0.000000","8.918109e+01"
"control","    0.000000","1.233635e+02"
"control","    1.570287","2.168376e+01"
"control","0.000000e+00","2.584093e+01"
"case","    3.275536","4.436955e+01"
"control","    0.000000","4.556342e+01"
"case","    1.380711","5.544598e+01"
"case","    0.000000","9.255742e+01"
"case","    1.242904","2.740069e+01"
"control","0.000000e+00","5.335632e+01"
"case","0.000000e+00","4.418081e+01"
"case","    1.080314","4.565879e+01"
"control","0.000000e+00","7.265749e+01"
"case","    1.083699","5.247583e+01"
"case","1.667933e+00","4.101388e+01"
"control","    0.000000","4.022368e+01"
"case","    1.055806","8.717722e+01"
"control","    0.000000","4.013073e+01"
"case","    0.000000","5.810703e+01"
"case","    0.000000","1.900089e+01"
"case","    1.080163","1.096082e+02"
"case","9.809206e-01","6.474803e+01"
"case","    0.723513","3.800874e+01"
