# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","4017","ENST00000467899.5"
"case","1.370846e+01","1.164957e+02"
"control","   13.922515","1.067122e+02"
"case","8.623812e+00","1.139333e+02"
"control","1.556201e+01","1.985127e+02"
"case","1.918886e+01","7.644734e+01"
"control","0.000000e+00","1.681908e+02"
"case","1.661061e+02","7.114846e+00"
"control","9.097564e+00","1.593469e+02"
"case","1.508548e+00","2.743973e+02"
"case","0.000000e+00","2.758434e+02"
"case","    0.000000","3.094024e+02"
"control","    0.000000","2.743720e+02"
"case","   21.602348","4.076865e+01"
"control","    3.131746","1.869386e+02"
"case","    0.000000","2.617178e+02"
"control","   11.326228","2.315109e+02"
"case","2.726470e+00","2.324316e+02"
"case","9.250488e-01","2.347277e+02"
"control","    0.00000","2.658171e+02"
"case","    0.000000","2.644648e+02"
"control","   13.586250","2.039010e+02"
"case","    0.000000","2.329184e+02"
"case","0.000000e+00","2.653335e+02"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.195537e+02"
"case","    0.000000","3.039995e+02"
"control","   10.749525","3.355153e+02"
"case","    1.679327","2.637804e+02"
"case","4.834736e+00","2.470239e+02"
"case","    0.000000","    331.3440"
"case","0.000000e+00","9.588635e+00"
"case","1.900022e+00","1.684942e+02"
"control","    1.181335","3.230248e+02"
"control","    0.000000","1.445166e+02"
"control","    1.927097","2.867389e+02"
"case","    0.000000","2.083835e+02"
"control","    1.020431","2.530766e+02"
"control","    0.000000","2.035475e+02"
"control","1.981125e+00","3.160545e+02"
"case","    1.091845","2.056358e+02"
"control","    0.000000","2.572435e+02"
"case","    0.000000","2.293020e+02"
"case","    0.000000","1.948113e+02"
"case","    8.700326","2.085497e+02"
"control","6.702500e+00","2.191420e+02"
"case","2.771022e+01","1.472694e+01"
"case","    3.240942","2.702102e+02"
"control","7.529037e-01","2.677780e+02"
"case","    0.000000","1.779258e+02"
"case","3.335866e+00","1.858442e+02"
"control","    9.227730","2.857557e+02"
"case","    0.000000","3.359955e+02"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.305537e+02"
"case","    0.000000","2.822989e+02"
"case","    1.080163","2.192164e+02"
"case","4.904603e+00","2.366652e+02"
"case","    3.617565","2.340538e+02"
