# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","3184","ENST00000547982.1"
"case","1.713558e+01","4.853988e+01"
"control","    3.212888","1.652318e+02"
"case","1.121096e+01","1.584503e+02"
"control","2.122093e+00","1.021756e+02"
"case","1.599072e+00","1.618885e+02"
"control","0.000000e+00","8.623603e+01"
"case","2.856862e+00","1.422969e+01"
"control","0.000000e+00","1.156550e+02"
"case","7.542741e-01","4.517921e+01"
"case","1.300664e+00","4.566114e+01"
"case","    0.000000","3.170895e+01"
"control","    0.000000","5.035292e+01"
"case","   94.368152","6.115298e+02"
"control","    0.000000","5.471374e+01"
"case","    3.847082","2.041770e+01"
"control","    1.415779","3.597181e+01"
"case","1.817646e+00","4.547575e+01"
"case","1.110059e+01","5.699459e+01"
"control","    0.00000","6.191391e+01"
"case","    2.098674","3.285277e+01"
"control","    0.000000","6.386335e+01"
"case","    0.000000","4.018984e+01"
"case","1.846062e+00","5.306671e+01"
"control","0.000000e+00","3.970313e+01"
"control","4.744685e+00","4.239658e+01"
"case","    0.000000","2.936358e+01"
"control","    2.687381","5.308153e+01"
"case","    6.717306","1.382256e+01"
"case","0.000000e+00","5.744741e+01"
"case","    3.359339","     33.6960"
"case","1.394901e+01","5.753181e+01"
"case","9.500108e-01","5.134374e+01"
"control","    0.000000","1.288877e+01"
"control","    0.000000","3.475717e+01"
"control","    0.000000","2.881798e+00"
"case","    2.349239","6.534060e+01"
"control","    4.081724","4.354006e+01"
"control","    0.000000","3.637275e+01"
"control","6.636769e+01","3.478587e+01"
"case","    2.183691","5.460868e+01"
"control","    2.623048","5.410656e+01"
"case","    1.380711","6.390385e+01"
"case","    0.000000","5.024545e+01"
"case","    0.000000","3.348974e+01"
"control","0.000000e+00","4.128763e+01"
"case","1.955110e+02","4.418081e+01"
"case","    0.000000","4.491028e+01"
"control","0.000000e+00","3.457090e+01"
"case","    0.000000","6.477485e+01"
"case","8.339664e-01","8.074608e+01"
"control","    0.000000","5.111759e+01"
"case","    8.446444","3.723194e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","9.372102e+01"
"case","    0.000000","3.257295e+01"
"case","    0.000000","5.480409e+01"
"case","9.809206e-01","6.325957e+01"
"case","    2.170539","4.901127e+01"
