# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:26
# SEK
#----------------------------

"status","4017","ENST00000527805.5"
"case","1.370846e+01","5.193767e+02"
"control","   13.922515","3.012039e+01"
"case","8.623812e+00","6.413465e+01"
"control","1.556201e+01","5.692643e+01"
"case","1.918886e+01","3.417646e+01"
"control","0.000000e+00","5.076306e+01"
"case","1.661061e+02","2.205602e+02"
"control","9.097564e+00","5.397233e+01"
"case","1.508548e+00","5.846721e+01"
"case","0.000000e+00","5.754555e+01"
"case","    0.000000","8.743982e+01"
"control","    0.000000","6.371186e+01"
"case","   21.602348","6.341790e+01"
"control","    3.131746","3.267626e+01"
"case","    0.000000","6.682158e+01"
"control","   11.326228","5.165184e+01"
"case","2.726470e+00","5.341596e+01"
"case","9.250488e-01","6.524381e+01"
"control","    0.00000","7.512221e+01"
"case","    0.000000","1.092355e+02"
"control","   13.586250","8.617705e+01"
"case","    0.000000","8.860033e+01"
"case","0.000000e+00","1.459335e+02"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","6.435195e+01"
"case","    0.000000","7.340896e+01"
"control","   10.749525","8.012306e+01"
"case","    1.679327","4.837894e+01"
"case","4.834736e+00","7.539972e+01"
"case","    0.000000","     76.3776"
"case","0.000000e+00","3.196212e+01"
"case","1.900022e+00","6.869937e+01"
"control","    1.181335","7.652708e+01"
"control","    0.000000","1.061008e+02"
"control","    1.927097","6.772225e+01"
"case","    0.000000","7.505339e+01"
"control","    1.020431","1.070360e+02"
"control","    0.000000","7.624288e+01"
"control","1.981125e+00","6.162068e+01"
"case","    1.091845","7.764672e+01"
"control","    0.000000","9.872074e+01"
"case","    0.000000","8.363886e+01"
"case","    0.000000","1.004909e+02"
"case","    8.700326","7.459078e+01"
"control","6.702500e+00","3.239491e+01"
"case","2.771022e+01","2.503579e+02"
"case","    3.240942","9.056907e+01"
"control","7.529037e-01","1.154317e+02"
"case","    0.000000","8.281341e+01"
"case","3.335866e+00","8.843618e+01"
"control","    9.227730","9.385525e+01"
"case","    0.000000","1.007987e+02"
"control","    7.140065","9.363838e+01"
"case","    0.000000","6.560471e+01"
"case","    0.000000","9.771886e+01"
"case","    1.080163","5.855780e+01"
"case","4.904603e+00","8.112109e+01"
"case","    3.617565","7.151644e+01"
