# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","3184","ENST00000471014.2"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","3.442330e+00"
"case","1.121096e+01","6.036202e+00"
"control","2.122093e+00","2.919304e+00"
"case","1.599072e+00","0.000000e+00"
"control","0.000000e+00","7.339237e+00"
"case","2.856862e+00","1.422969e+01"
"control","0.000000e+00","5.140221e+00"
"case","7.542741e-01","3.986401e+00"
"case","1.300664e+00","3.752971e+00"
"case","    0.000000","1.921754e+00"
"control","    0.000000","0.000000e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.519826e+00"
"case","    3.847082","9.280774e-01"
"control","    1.415779","1.844708e+00"
"case","1.817646e+00","8.662047e+00"
"case","1.110059e+01","2.249786e+00"
"control","    0.00000","3.302075e+00"
"case","    2.098674","3.285277e+00"
"control","    0.000000","5.386065e+00"
"case","    0.000000","4.567027e+00"
"case","1.846062e+00","7.370376e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","8.327900e+00"
"case","    0.000000","4.318174e+00"
"control","    2.687381","9.013845e+00"
"case","    6.717306","1.151880e+00"
"case","0.000000e+00","7.899018e+00"
"case","    3.359339","      1.1232"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","3.615756e+00"
"control","    0.000000","3.222193e+00"
"control","    0.000000","2.743987e+01"
"control","    0.000000","0.000000e+00"
"case","    2.349239","1.765962e+00"
"control","    4.081724","9.070846e+00"
"control","    0.000000","1.398952e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","2.559782e+00"
"control","    2.623048","6.644665e+00"
"case","    1.380711","1.221691e+01"
"case","    0.000000","7.933493e+00"
"case","    0.000000","5.327913e+00"
"control","0.000000e+00","0.000000e+00"
"case","1.955110e+02","4.727346e+03"
"case","    0.000000","3.742524e+00"
"control","0.000000e+00","0.000000e+00"
"case","    0.000000","4.099674e+00"
"case","8.339664e-01","3.845051e+00"
"control","    0.000000","3.351973e+00"
"case","    8.446444","9.080960e-01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","2.035810e+00"
"case","    0.000000","7.507410e-01"
"case","9.809206e-01","7.442302e-01"
"case","    2.170539","8.001839e+00"
