# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","4017","ENST00000645247.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","2.461266e+02"
"case","8.623812e+00","1.365691e+02"
"control","1.556201e+01","1.539933e+02"
"case","1.918886e+01","8.903867e+01"
"control","0.000000e+00","1.125350e+02"
"case","1.661061e+02","5.691877e+01"
"control","9.097564e+00","1.799078e+02"
"case","1.508548e+00","4.810257e+02"
"case","0.000000e+00","5.573162e+02"
"case","    0.000000","3.382288e+02"
"control","    0.000000","4.233756e+02"
"case","   21.602348","3.170895e+01"
"control","    3.131746","4.126328e+02"
"case","    0.000000","4.334122e+02"
"control","   11.326228","3.735535e+02"
"case","2.726470e+00","3.717462e+02"
"case","9.250488e-01","3.974623e+02"
"control","    0.00000","4.185380e+02"
"case","    0.000000","3.490607e+02"
"control","   13.586250","3.708691e+02"
"case","    0.000000","4.366078e+02"
"case","0.000000e+00","3.884188e+02"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","4.898319e+02"
"case","    0.000000","3.489085e+02"
"control","   10.749525","4.446830e+02"
"case","    1.679327","6.980390e+02"
"case","4.834736e+00","4.811220e+02"
"case","    0.000000","    339.2064"
"case","0.000000e+00","9.588635e+00"
"case","1.900022e+00","5.307930e+02"
"control","    1.181335","4.704402e+02"
"control","    0.000000","1.573219e+02"
"control","    1.927097","1.628216e+02"
"case","    0.000000","4.026394e+02"
"control","    1.020431","4.063739e+02"
"control","    0.000000","2.224334e+02"
"control","1.981125e+00","3.786690e+02"
"case","    1.091845","4.027390e+02"
"control","    0.000000","2.581927e+02"
"case","    0.000000","2.809890e+02"
"case","    0.000000","3.702297e+02"
"case","    8.700326","5.076740e+02"
"control","6.702500e+00","6.561557e+02"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","4.558394e+02"
"control","7.529037e-01","4.412185e+02"
"case","    0.000000","4.640831e+02"
"case","3.335866e+00","5.408706e+02"
"control","    9.227730","4.416225e+02"
"case","    0.000000","4.095513e+02"
"control","    7.140065","3.121279e+01"
"case","    0.000000","3.420817e+02"
"case","    0.000000","3.162291e+02"
"case","    1.080163","5.555483e+02"
"case","4.904603e+00","3.661613e+02"
"case","    3.617565","5.141182e+02"
