# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:27
# SEK
#----------------------------

"status","3184","ENST00000529588.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.540443e+02"
"case","1.121096e+01","1.395872e+02"
"control","2.122093e+00","1.824565e+02"
"case","1.599072e+00","1.456996e+02"
"control","0.000000e+00","1.736953e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.959709e+02"
"case","7.542741e-01","1.428460e+02"
"case","1.300664e+00","1.795171e+02"
"case","    0.000000","1.989016e+02"
"control","    0.000000","1.161200e+02"
"case","   94.368152","1.358955e+01"
"control","    0.000000","8.131070e+01"
"case","    3.847082","1.048728e+02"
"control","    1.415779","7.378834e+01"
"case","1.817646e+00","9.239517e+01"
"case","1.110059e+01","1.034902e+02"
"control","    0.00000","1.551975e+02"
"case","    2.098674","1.552294e+02"
"control","    0.000000","1.146462e+02"
"case","    0.000000","1.397510e+02"
"case","1.846062e+00","1.842594e+02"
"control","0.000000e+00","2.646875e+01"
"control","4.744685e+00","8.933565e+01"
"case","    0.000000","8.722712e+01"
"control","    2.687381","1.251923e+02"
"case","    6.717306","6.335338e+01"
"case","0.000000e+00","1.256662e+02"
"case","    3.359339","     87.6096"
"case","1.394901e+01","1.182598e+02"
"case","9.500108e-01","1.099190e+02"
"control","    0.000000","7.330489e+01"
"control","    0.000000","7.225832e+01"
"control","    0.000000","6.628135e+01"
"case","    2.349239","9.801090e+01"
"control","    4.081724","1.043147e+02"
"control","    0.000000","7.414446e+01"
"control","6.636769e+01","1.123087e+02"
"case","    2.183691","1.168967e+02"
"control","    2.623048","1.224517e+02"
"case","    1.380711","1.043136e+02"
"case","    0.000000","1.004909e+02"
"case","    0.000000","1.271088e+02"
"control","0.000000e+00","8.194007e+01"
"case","1.955110e+02","7.363468e+01"
"case","    0.000000","1.227548e+02"
"control","0.000000e+00","1.283225e+02"
"case","    0.000000","1.106912e+02"
"case","8.339664e-01","1.435486e+02"
"control","    0.000000","1.307270e+02"
"case","    8.446444","2.152188e+02"
"control","    1.020009","4.904867e+01"
"case","    0.000000","1.105908e+02"
"case","    0.000000","1.445425e+02"
"case","    0.000000","1.103589e+02"
"case","9.809206e-01","1.406595e+02"
"case","    2.170539","1.385318e+02"
