# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","4017","ENST00000348549.9"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","3.958680e+01"
"case","8.623812e+00","3.697174e+01"
"control","1.556201e+01","3.576147e+01"
"case","1.918886e+01","4.137150e+01"
"control","0.000000e+00","2.874534e+01"
"case","1.661061e+02","7.114846e+00"
"control","9.097564e+00","2.827122e+01"
"case","1.508548e+00","1.395240e+01"
"case","0.000000e+00","1.939035e+01"
"case","    0.000000","2.017842e+01"
"control","    0.000000","3.904921e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.267626e+01"
"case","    0.000000","2.784232e+01"
"control","   11.326228","3.689417e+01"
"case","2.726470e+00","2.526430e+01"
"case","9.250488e-01","3.449673e+01"
"control","    0.00000","4.953113e+01"
"case","    0.000000","3.285277e+01"
"control","   13.586250","3.539414e+01"
"case","    0.000000","3.836303e+01"
"case","0.000000e+00","2.137409e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","4.996740e+01"
"case","    0.000000","3.454539e+01"
"control","   10.749525","1.702615e+01"
"case","    1.679327","3.225263e+01"
"case","4.834736e+00","2.800561e+01"
"case","    0.000000","     24.7104"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","3.688071e+01"
"control","    1.181335","6.041612e+01"
"control","    0.000000","3.658649e+00"
"control","    1.927097","9.365843e+01"
"case","    0.000000","2.737241e+01"
"control","    1.020431","2.539837e+01"
"control","    0.000000","2.168376e+01"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","3.498369e+01"
"control","    0.000000","3.322333e+01"
"case","    0.000000","3.477121e+01"
"case","    0.000000","3.525997e+01"
"case","    8.700326","3.577313e+01"
"control","6.702500e+00","4.065244e+01"
"case","2.771022e+01","1.472694e+01"
"case","    3.240942","2.919169e+01"
"control","7.529037e-01","3.750064e+01"
"case","    0.000000","3.279739e+01"
"case","3.335866e+00","3.332378e+01"
"control","    9.227730","3.435773e+01"
"case","    0.000000","2.724288e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","1.874420e+01"
"case","    0.000000","2.239390e+01"
"case","    1.080163","3.228186e+01"
"case","4.904603e+00","4.242112e+01"
"case","    3.617565","2.550586e+01"
