# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","4017","ENST00000518630.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.721165e+00"
"case","8.623812e+00","2.263576e+00"
"control","1.556201e+01","1.313687e+01"
"case","1.918886e+01","8.993805e-01"
"control","0.000000e+00","6.116031e-01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","3.212638e+00"
"case","1.508548e+00","3.720641e+01"
"case","0.000000e+00","3.565322e+01"
"case","    0.000000","2.210017e+01"
"control","    0.000000","1.233133e+01"
"case","   21.602348","4.529850e+00"
"control","    3.131746","1.747800e+01"
"case","    0.000000","3.248271e+01"
"control","   11.326228","2.674827e+01"
"case","2.726470e+00","1.732409e+01"
"case","9.250488e-01","2.399772e+01"
"control","    0.00000","1.651038e+01"
"case","    0.000000","2.299694e+01"
"control","   13.586250","2.077482e+01"
"case","    0.000000","1.826811e+01"
"case","0.000000e+00","2.579632e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.119829e+01"
"case","    0.000000","2.677268e+01"
"control","   10.749525","3.004615e+01"
"case","    1.679327","2.188571e+01"
"case","4.834736e+00","2.082469e+01"
"case","    0.000000","     28.0800"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.518618e+01"
"control","    1.181335","2.577754e+01"
"control","    0.000000","1.829325e+00"
"control","    1.927097","1.873169e+01"
"case","    0.000000","2.119155e+01"
"control","    1.020431","3.809755e+01"
"control","    0.000000","1.888585e+01"
"control","1.981125e+00","6.957174e+00"
"case","    1.091845","2.047826e+01"
"control","    0.000000","1.423857e+01"
"case","    0.000000","3.383145e+01"
"case","    0.000000","1.057799e+01"
"case","    8.700326","1.370035e+01"
"control","6.702500e+00","2.604297e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.619767e+01"
"control","7.529037e-01","2.109411e+01"
"case","    0.000000","1.229902e+01"
"case","3.335866e+00","1.666189e+01"
"control","    9.227730","2.094983e+01"
"case","    0.000000","3.359955e+01"
"control","    7.140065","8.917940e+00"
"case","    0.000000","2.999073e+01"
"case","    0.000000","2.578692e+01"
"case","    1.080163","1.951927e+01"
"case","4.904603e+00","1.339614e+01"
"case","    3.617565","2.050471e+01"
