# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:07
# SEK
#----------------------------

"status","4017","ENST00000462363.6"
"case","1.370846e+01","1.228059e+03"
"control","   13.922515","2.975034e+03"
"case","8.623812e+00","3.457235e+03"
"control","1.556201e+01","2.085843e+03"
"case","1.918886e+01","2.312307e+03"
"control","0.000000e+00","2.106361e+03"
"case","1.661061e+02","1.858398e+04"
"control","9.097564e+00","2.393416e+03"
"case","1.508548e+00","1.340095e+03"
"case","0.000000e+00","1.573746e+03"
"case","    0.000000","1.769936e+03"
"control","    0.000000","1.927798e+03"
"case","   21.602348","5.852567e+03"
"control","    3.131746","2.272140e+03"
"case","    0.000000","1.995366e+03"
"control","   11.326228","1.809659e+03"
"case","2.726470e+00","1.967007e+03"
"case","9.250488e-01","1.607097e+03"
"control","    0.00000","2.129013e+03"
"case","    0.000000","1.667278e+03"
"control","   13.586250","1.806640e+03"
"case","    0.000000","1.720856e+03"
"case","0.000000e+00","1.706979e+03"
"control","7.116339e+01","8.205314e+02"
"control","5.693622e+00","1.644382e+03"
"case","    0.000000","1.403407e+03"
"control","   10.749525","1.572415e+03"
"case","    1.679327","1.527392e+03"
"case","4.834736e+00","1.691826e+03"
"case","    0.000000","   1341.1008"
"case","0.000000e+00","2.381178e+03"
"case","1.900022e+00","1.933706e+03"
"control","    1.181335","1.409709e+03"
"control","    0.000000","1.708589e+03"
"control","    1.927097","1.182978e+03"
"case","    0.000000","1.643228e+03"
"control","    1.020431","1.485805e+03"
"control","    0.000000","1.173721e+03"
"control","1.981125e+00","3.123771e+03"
"case","    1.091845","1.761983e+03"
"control","    0.000000","1.402024e+03"
"case","    0.000000","1.476367e+03"
"case","    0.000000","1.728620e+03"
"case","    8.700326","1.502471e+03"
"control","6.702500e+00","2.013566e+03"
"case","2.771022e+01","5.183881e+03"
"case","    3.240942","1.598806e+03"
"control","7.529037e-01","1.409204e+03"
"case","    0.000000","1.700545e+03"
"case","3.335866e+00","1.775132e+03"
"control","    9.227730","1.443025e+03"
"case","    0.000000","1.600973e+03"
"control","    7.140065","3.799043e+03"
"case","    0.000000","1.107782e+03"
"case","    0.000000","1.393851e+03"
"case","    1.080163","2.027001e+03"
"case","4.904603e+00","1.429666e+03"
"case","    3.617565","1.766406e+03"
