# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","4017","ENST00000407859.7"
"case","1.370846e+01","2.621153e+02"
"control","   13.922515","5.679845e+01"
"case","8.623812e+00","2.716291e+01"
"control","1.556201e+01","4.378956e+01"
"case","1.918886e+01","5.756035e+01"
"control","0.000000e+00","6.482993e+01"
"case","1.661061e+02","1.422969e+01"
"control","9.097564e+00","4.947463e+01"
"case","1.508548e+00","1.089616e+02"
"case","0.000000e+00","1.338560e+02"
"case","    0.000000","2.306105e+02"
"control","    0.000000","2.075774e+02"
"case","   21.602348","0.000000e+00"
"control","    3.131746","1.481831e+02"
"case","    0.000000","2.793513e+02"
"control","   11.326228","2.167532e+02"
"case","2.726470e+00","2.122202e+02"
"case","9.250488e-01","1.777331e+02"
"control","    0.00000","1.750100e+02"
"case","    0.000000","1.971166e+02"
"control","   13.586250","1.431155e+02"
"case","    0.000000","2.027760e+02"
"case","0.000000e+00","1.673075e+02"
"control","7.116339e+01","1.323438e+01"
"control","5.693622e+00","2.574078e+02"
"case","    0.000000","2.150451e+02"
"control","   10.749525","2.323569e+02"
"case","    1.679327","3.052481e+02"
"case","4.834736e+00","1.859860e+02"
"case","    0.000000","    243.7344"
"case","0.000000e+00","3.515833e+01"
"case","1.900022e+00","1.909119e+02"
"control","    1.181335","3.069139e+02"
"control","    0.000000","1.554926e+02"
"control","    1.927097","5.720369e+02"
"case","    0.000000","1.757132e+02"
"control","    1.020431","1.895807e+02"
"control","    0.000000","1.993507e+02"
"control","1.981125e+00","4.551979e+02"
"case","    1.091845","1.902771e+02"
"control","    0.000000","1.822537e+02"
"case","    0.000000","1.644584e+02"
"case","    0.000000","2.071523e+02"
"case","    8.700326","2.062663e+02"
"control","6.702500e+00","2.267644e+02"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.721561e+02"
"control","7.529037e-01","1.582058e+02"
"case","    0.000000","2.140030e+02"
"case","3.335866e+00","1.679006e+02"
"control","    9.227730","1.634087e+02"
"case","    0.000000","2.896826e+02"
"control","    7.140065","4.013073e+01"
"case","    0.000000","1.855676e+02"
"case","    0.000000","1.947591e+02"
"case","    1.080163","1.651630e+02"
"case","4.904603e+00","1.972210e+02"
"case","    3.617565","1.545355e+02"
