# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","3184","ENST00000475440.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","8.433709e+01"
"case","1.121096e+01","8.601588e+01"
"control","2.122093e+00","5.400712e+01"
"case","1.599072e+00","1.025294e+02"
"control","0.000000e+00","9.602168e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","6.232519e+01"
"case","7.542741e-01","6.378241e+01"
"case","1.300664e+00","6.755347e+01"
"case","    0.000000","7.014403e+01"
"control","    0.000000","3.802159e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","8.359044e+01"
"case","    3.847082","5.939696e+01"
"control","    1.415779","3.873888e+01"
"case","1.817646e+00","7.362740e+01"
"case","1.110059e+01","8.699174e+01"
"control","    0.00000","8.915603e+01"
"case","    2.098674","5.667103e+01"
"control","    0.000000","8.540761e+01"
"case","    0.000000","1.086953e+02"
"case","1.846062e+00","6.485931e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","6.738028e+01"
"case","    0.000000","5.181809e+01"
"control","    2.687381","6.610153e+01"
"case","    6.717306","4.146767e+01"
"case","0.000000e+00","5.888359e+01"
"case","    3.359339","     42.6816"
"case","1.394901e+01","8.949393e+01"
"case","9.500108e-01","6.363731e+01"
"control","    0.000000","3.061083e+01"
"control","    0.000000","7.866096e+01"
"control","    0.000000","5.187236e+01"
"case","    2.349239","6.798955e+01"
"control","    4.081724","8.163761e+01"
"control","    0.000000","1.112167e+02"
"control","6.636769e+01","9.541267e+01"
"case","    2.183691","7.935324e+01"
"control","    2.623048","1.101116e+02"
"case","    1.380711","6.860266e+01"
"case","    0.000000","6.611244e+01"
"case","    0.000000","5.480139e+01"
"control","0.000000e+00","7.939929e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","6.811393e+01"
"control","0.000000e+00","7.968886e+01"
"case","    0.000000","8.117354e+01"
"case","8.339664e-01","5.895746e+01"
"control","    0.000000","6.284950e+01"
"case","    8.446444","6.356672e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","4.967214e+01"
"case","    0.000000","8.686121e+01"
"case","    0.000000","6.531446e+01"
"case","9.809206e-01","8.633070e+01"
"case","    2.170539","7.001610e+01"
