# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:22
# SEK
#----------------------------

"status","4017","ENST00000372285.7"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","3.700505e+01"
"case","8.623812e+00","5.281677e+01"
"control","1.556201e+01","4.305973e+01"
"case","1.918886e+01","3.957274e+01"
"control","0.000000e+00","5.443267e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","6.168266e+01"
"case","1.508548e+00","3.986401e+01"
"case","0.000000e+00","4.691213e+01"
"case","    0.000000","1.489360e+02"
"control","    0.000000","5.651859e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","4.787453e+01"
"case","    0.000000","1.039447e+02"
"control","   11.326228","6.364244e+01"
"case","2.726470e+00","8.878598e+01"
"case","9.250488e-01","3.299687e+01"
"control","    0.00000","4.870561e+01"
"case","    0.000000","5.010048e+01"
"control","   13.586250","3.000808e+01"
"case","    0.000000","4.018984e+01"
"case","0.000000e+00","5.085560e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","4.391074e+01"
"case","    0.000000","8.895439e+01"
"control","   10.749525","5.909076e+01"
"case","    1.679327","1.105804e+02"
"case","4.834736e+00","4.021319e+01"
"case","    0.000000","     77.5008"
"case","0.000000e+00","3.196212e+00"
"case","1.900022e+00","5.351319e+01"
"control","    1.181335","7.491598e+01"
"control","    0.000000","7.774630e+01"
"control","    1.927097","3.890427e+01"
"case","    0.000000","3.796819e+01"
"control","    1.020431","6.440301e+01"
"control","    0.000000","5.246070e+01"
"control","1.981125e+00","9.938819e+00"
"case","    1.091845","5.460868e+01"
"control","    0.000000","1.480811e+02"
"case","    0.000000","6.484361e+01"
"case","    0.000000","3.349697e+01"
"case","    8.700326","8.144095e+01"
"control","6.702500e+00","5.335632e+01"
"case","2.771022e+01","4.418081e+01"
"case","    3.240942","7.709599e+01"
"control","7.529037e-01","9.609540e+01"
"case","    0.000000","6.969446e+01"
"case","3.335866e+00","4.678146e+01"
"control","    9.227730","5.195559e+01"
"case","    0.000000","4.540480e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","3.936283e+01"
"case","    0.000000","7.464635e+01"
"case","    1.080163","8.783669e+01"
"case","4.904603e+00","3.423459e+01"
"case","    3.617565","3.600828e+01"
