# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","3184","ENST00000485265.2"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","3.184155e+01"
"case","1.121096e+01","3.772626e+01"
"control","2.122093e+00","5.035799e+01"
"case","1.599072e+00","6.295664e+01"
"control","0.000000e+00","6.116031e+01"
"case","2.856862e+00","4.268908e+01"
"control","0.000000e+00","6.296771e+01"
"case","7.542741e-01","8.172122e+01"
"case","1.300664e+00","7.505942e+01"
"case","    0.000000","1.268358e+02"
"control","    0.000000","1.192028e+02"
"case","   94.368152","0.000000e+00"
"control","    0.000000","8.814992e+01"
"case","    3.847082","7.331812e+01"
"control","    1.415779","7.655540e+01"
"case","1.817646e+00","8.445496e+01"
"case","1.110059e+01","6.374395e+01"
"control","    0.00000","8.090085e+01"
"case","    2.098674","7.474006e+01"
"control","    0.000000","7.771323e+01"
"case","    0.000000","9.316736e+01"
"case","1.846062e+00","7.812599e+01"
"control","0.000000e+00","2.646875e+01"
"control","4.744685e+00","7.949359e+01"
"case","    0.000000","4.749992e+01"
"control","    2.687381","6.509999e+01"
"case","    6.717306","4.261955e+01"
"case","0.000000e+00","5.170267e+01"
"case","    3.359339","     38.1888"
"case","1.394901e+01","2.237348e+01"
"case","9.500108e-01","6.363731e+01"
"control","    0.000000","2.899974e+01"
"control","    0.000000","8.414893e+01"
"control","    0.000000","7.204494e+01"
"case","    2.349239","8.476619e+01"
"control","    4.081724","8.617304e+01"
"control","    0.000000","5.455913e+01"
"control","6.636769e+01","2.981646e+00"
"case","    2.183691","5.716846e+01"
"control","    2.623048","6.644665e+01"
"case","    1.380711","4.792788e+01"
"case","    0.000000","8.903142e+01"
"case","    0.000000","3.805652e+01"
"control","0.000000e+00","6.923618e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","6.137739e+01"
"control","0.000000e+00","7.734507e+01"
"case","    0.000000","6.395491e+01"
"case","8.339664e-01","6.408419e+01"
"control","    0.000000","6.536348e+01"
"case","    8.446444","9.535008e+01"
"control","    1.020009","3.923894e+02"
"case","    0.000000","7.966287e+01"
"case","    0.000000","4.410921e+01"
"case","    0.000000","7.282187e+01"
"case","9.809206e-01","6.623649e+01"
"case","    2.170539","7.451713e+01"
