# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:22
# SEK
#----------------------------

"status","3184","ENST00000405141.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","6.024078e+00"
"case","1.121096e+01","9.054303e+00"
"control","2.122093e+00","5.108782e+00"
"case","1.599072e+00","4.496903e+00"
"control","0.000000e+00","1.223206e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","3.855166e+00"
"case","7.542741e-01","7.972802e+00"
"case","1.300664e+00","1.438639e+01"
"case","    0.000000","4.804386e+00"
"control","    0.000000","7.193275e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","4.559479e+00"
"case","    3.847082","2.784232e+00"
"control","    1.415779","2.767063e+00"
"case","1.817646e+00","3.609186e+00"
"case","1.110059e+01","5.999431e+00"
"control","    0.00000","2.476557e+00"
"case","    2.098674","4.106597e+00"
"control","    0.000000","1.538876e+00"
"case","    0.000000","6.393838e+00"
"case","1.846062e+00","5.896301e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","6.056654e+00"
"case","    0.000000","8.636348e-01"
"control","    2.687381","2.003077e+00"
"case","    6.717306","1.151880e+00"
"case","0.000000e+00","4.308556e+00"
"case","    3.359339","      5.6160"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","6.508361e+00"
"control","    0.000000","2.416645e+00"
"control","    0.000000","7.317299e+00"
"control","    0.000000","5.763595e+00"
"case","    2.349239","7.063849e+00"
"control","    4.081724","5.442508e+00"
"control","    0.000000","2.797904e+00"
"control","6.636769e+01","1.292047e+01"
"case","    2.183691","3.413043e+00"
"control","    2.623048","1.898476e+00"
"case","    1.380711","9.397624e-01"
"case","    0.000000","7.051994e+00"
"case","    0.000000","2.283391e+00"
"control","0.000000e+00","7.622332e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","5.239533e+00"
"control","0.000000e+00","1.171895e+00"
"case","    0.000000","7.379413e+00"
"case","8.339664e-01","6.408419e+00"
"control","    0.000000","3.351973e+00"
"case","    8.446444","8.172864e+00"
"control","    1.020009","1.337691e+01"
"case","    0.000000","4.686051e+00"
"case","    0.000000","3.393016e+00"
"case","    0.000000","6.756669e+00"
"case","9.809206e-01","7.442302e+00"
"case","    2.170539","5.501265e+00"
