# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:16
# SEK
#----------------------------

"status","4017","ENST00000495935.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.032699e+01"
"case","8.623812e+00","1.735408e+01"
"control","1.556201e+01","2.408426e+01"
"case","1.918886e+01","2.698142e+00"
"control","0.000000e+00","2.935695e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","2.827122e+01"
"case","1.508548e+00","2.989801e+01"
"case","0.000000e+00","2.189233e+01"
"case","    0.000000","2.690456e+01"
"control","    0.000000","3.596637e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.267626e+01"
"case","    0.000000","3.712310e+01"
"control","   11.326228","3.412711e+01"
"case","2.726470e+00","1.948961e+01"
"case","9.250488e-01","3.374680e+01"
"control","    0.00000","3.632283e+01"
"case","    0.000000","4.106597e+01"
"control","   13.586250","3.000808e+01"
"case","    0.000000","2.374854e+01"
"case","0.000000e+00","3.537781e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.179743e+01"
"case","    0.000000","3.022722e+01"
"control","   10.749525","4.406768e+01"
"case","    1.679327","4.607518e+01"
"case","4.834736e+00","3.087798e+01"
"case","    0.000000","     43.8048"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.446302e+01"
"control","    1.181335","4.027741e+01"
"control","    0.000000","4.756244e+01"
"control","    1.927097","1.901987e+02"
"case","    0.000000","3.355328e+01"
"control","    1.020431","3.265505e+01"
"control","    0.000000","1.538847e+01"
"control","1.981125e+00","2.186540e+01"
"case","    1.091845","2.389130e+01"
"control","    0.000000","3.796952e+01"
"case","    0.000000","3.007240e+01"
"case","    0.000000","3.437847e+01"
"case","    8.700326","1.446148e+01"
"control","6.702500e+00","2.032622e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","3.368271e+01"
"control","7.529037e-01","2.460980e+01"
"case","    0.000000","2.541798e+01"
"case","3.335866e+00","2.883789e+01"
"control","    9.227730","3.351973e+01"
"case","    0.000000","7.628007e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.436746e+01"
"case","    0.000000","3.664457e+01"
"case","    1.080163","2.327297e+01"
"case","4.904603e+00","3.795574e+01"
"case","    3.617565","2.500575e+01"
