# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","3184","ENST00000391970.3"
"case","1.713558e+01","8.009080e+03"
"control","    3.212888","2.071422e+03"
"case","1.121096e+01","1.810861e+03"
"control","2.122093e+00","1.684438e+03"
"case","1.599072e+00","1.567620e+03"
"control","0.000000e+00","1.821354e+03"
"case","2.856862e+00","3.521849e+03"
"control","0.000000e+00","1.721974e+03"
"case","7.542741e-01","1.739400e+03"
"case","1.300664e+00","1.827071e+03"
"case","    0.000000","2.090869e+03"
"control","    0.000000","1.730496e+03"
"case","   94.368152","6.726828e+03"
"control","    0.000000","2.299497e+03"
"case","    3.847082","2.736900e+03"
"control","    1.415779","1.989518e+03"
"case","1.817646e+00","2.106321e+03"
"case","1.110059e+01","1.665592e+03"
"control","    0.00000","2.024998e+03"
"case","    2.098674","1.841398e+03"
"control","    0.000000","2.010541e+03"
"case","    0.000000","1.831378e+03"
"case","1.846062e+00","2.059283e+03"
"control","0.000000e+00","1.283735e+03"
"control","4.744685e+00","2.019137e+03"
"case","    0.000000","2.041633e+03"
"control","    2.687381","2.202383e+03"
"case","    6.717306","2.477693e+03"
"case","0.000000e+00","2.256965e+03"
"case","    3.359339","   2034.1153"
"case","1.394901e+01","4.471500e+03"
"case","9.500108e-01","2.395077e+03"
"control","    0.000000","2.739669e+03"
"control","    0.000000","2.226288e+03"
"control","    0.000000","2.765085e+03"
"case","    2.349239","1.952271e+03"
"control","    4.081724","1.786957e+03"
"control","    0.000000","2.027781e+03"
"control","6.636769e+01","1.725379e+03"
"case","    2.183691","1.787581e+03"
"control","    2.623048","1.538715e+03"
"case","    1.380711","1.632367e+03"
"case","    0.000000","1.736553e+03"
"case","    0.000000","2.056574e+03"
"control","0.000000e+00","2.460108e+03"
"case","1.955110e+02","5.817140e+03"
"case","    0.000000","1.920663e+03"
"control","0.000000e+00","1.696904e+03"
"case","    0.000000","2.043277e+03"
"case","8.339664e-01","2.128877e+03"
"control","    0.000000","1.980178e+03"
"case","    8.446444","1.838894e+03"
"control","    1.020009","2.412303e+03"
"case","    0.000000","1.728216e+03"
"case","    0.000000","1.803049e+03"
"case","    0.000000","2.773988e+03"
"case","9.809206e-01","1.590420e+03"
"case","    2.170539","1.921442e+03"
