# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","4017","ENST00000473256.6"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","6.024078e+00"
"case","8.623812e+00","1.509051e+01"
"control","1.556201e+01","1.532635e+01"
"case","1.918886e+01","4.496903e+00"
"control","0.000000e+00","2.262931e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.285055e+01"
"case","1.508548e+00","2.657601e+01"
"case","0.000000e+00","1.501188e+01"
"case","    0.000000","2.882631e+01"
"control","    0.000000","4.213204e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.659696e+01"
"case","    0.000000","3.619502e+01"
"control","   11.326228","3.504946e+01"
"case","2.726470e+00","2.165512e+01"
"case","9.250488e-01","1.574851e+01"
"control","    0.00000","4.788009e+01"
"case","    0.000000","2.135430e+01"
"control","   13.586250","1.615820e+01"
"case","    0.000000","2.374854e+01"
"case","0.000000e+00","2.505928e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.816996e+01"
"case","    0.000000","7.686350e+01"
"control","   10.749525","1.602461e+01"
"case","    1.679327","5.874586e+01"
"case","4.834736e+00","3.087798e+01"
"case","    0.000000","     53.9136"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.590933e+01"
"control","    1.181335","3.544412e+01"
"control","    0.000000","6.402636e+00"
"control","    1.927097","3.314067e+01"
"case","    0.000000","3.002136e+01"
"control","    1.020431","1.632752e+01"
"control","    0.000000","3.147642e+01"
"control","1.981125e+00","1.391435e+01"
"case","    1.091845","2.133152e+01"
"control","    0.000000","2.847714e+01"
"case","    0.000000","4.228931e+01"
"case","    0.000000","1.057799e+01"
"case","    8.700326","2.283391e+01"
"control","6.702500e+00","3.239491e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.395215e+01"
"control","7.529037e-01","5.566502e+01"
"case","    0.000000","1.639870e+01"
"case","3.335866e+00","2.627452e+01"
"control","    9.227730","1.256990e+01"
"case","    0.000000","1.725382e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.061862e+01"
"case","    0.000000","3.325156e+01"
"case","    1.080163","3.002964e+01"
"case","4.904603e+00","1.488460e+01"
"case","    3.617565","2.850655e+01"
