# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:25
# SEK
#----------------------------

"status","4017","ENST00000367571.3"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","9.466408e+00"
"case","8.623812e+00","3.772626e+00"
"control","1.556201e+01","4.816851e+01"
"case","1.918886e+01","1.439009e+01"
"control","0.000000e+00","9.785649e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.927583e+01"
"case","1.508548e+00","1.793880e+01"
"case","0.000000e+00","1.250990e+01"
"case","    0.000000","1.633491e+01"
"control","    0.000000","3.185593e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.963661e+01"
"case","    0.000000","1.299308e+01"
"control","   11.326228","1.568002e+01"
"case","2.726470e+00","1.660226e+01"
"case","9.250488e-01","2.024808e+01"
"control","    0.00000","2.889316e+01"
"case","    0.000000","1.396243e+01"
"control","   13.586250","2.693033e+01"
"case","    0.000000","1.735470e+01"
"case","0.000000e+00","1.916298e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.649786e+01"
"case","    0.000000","1.813633e+01"
"control","   10.749525","2.604000e+01"
"case","    1.679327","8.063157e+00"
"case","4.834736e+00","2.656943e+01"
"case","    0.000000","     24.7104"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.952508e+01"
"control","    1.181335","1.288877e+01"
"control","    0.000000","9.146623e+00"
"control","    1.927097","7.204494e+00"
"case","    0.000000","5.032992e+01"
"control","    1.020431","2.539837e+01"
"control","    0.000000","2.448166e+01"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","2.218478e+01"
"control","    0.000000","3.322333e+01"
"case","    0.000000","1.785549e+01"
"case","    0.000000","3.525997e+01"
"case","    8.700326","2.283391e+01"
"control","6.702500e+00","2.286700e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.245514e+01"
"control","7.529037e-01","2.402385e+01"
"case","    0.000000","2.213824e+01"
"case","3.335866e+00","3.652799e+01"
"control","    9.227730","1.927385e+01"
"case","    0.000000","7.264768e+00"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.717910e+01"
"case","    0.000000","2.103670e+01"
"case","    1.080163","2.927890e+01"
"case","4.904603e+00","1.711729e+01"
"case","    3.617565","5.301219e+01"
