# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","4017","ENST00000533690.5"
"case","1.370846e+01","8.251779e+02"
"control","   13.922515","4.397577e+02"
"case","8.623812e+00","3.674538e+02"
"control","1.556201e+01","5.517484e+02"
"case","1.918886e+01","4.784704e+02"
"control","0.000000e+00","6.146611e+02"
"case","1.661061e+02","2.063305e+02"
"control","9.097564e+00","7.087080e+02"
"case","1.508548e+00","4.876697e+02"
"case","0.000000e+00","6.098578e+02"
"case","    0.000000","7.350710e+02"
"control","    0.000000","4.798942e+02"
"case","   21.602348","4.846940e+02"
"control","    3.131746","3.412010e+02"
"case","    0.000000","4.826003e+02"
"control","   11.326228","3.790876e+02"
"case","2.726470e+00","4.020634e+02"
"case","9.250488e-01","4.679556e+02"
"control","    0.00000","5.778632e+02"
"case","    0.000000","6.159895e+02"
"control","   13.586250","4.924403e+02"
"case","    0.000000","5.800125e+02"
"case","0.000000e+00","7.694673e+02"
"control","7.116339e+01","2.646875e+02"
"control","5.693622e+00","3.497718e+02"
"case","    0.000000","4.758628e+02"
"control","   10.749525","4.927568e+02"
"case","    1.679327","2.937293e+02"
"case","4.834736e+00","5.285161e+02"
"case","    0.000000","    498.7008"
"case","0.000000e+00","1.757916e+02"
"case","1.900022e+00","4.548621e+02"
"control","    1.181335","4.599680e+02"
"control","    0.000000","6.484956e+02"
"control","    1.927097","4.481195e+02"
"case","    0.000000","4.971184e+02"
"control","    1.020431","5.732775e+02"
"control","    0.000000","4.140898e+02"
"control","1.981125e+00","4.055038e+02"
"case","    1.091845","4.590542e+02"
"control","    0.000000","5.372686e+02"
"case","    0.000000","4.473269e+02"
"case","    0.000000","4.804171e+02"
"case","    8.700326","4.399334e+02"
"control","6.702500e+00","2.807559e+02"
"case","2.771022e+01","1.472694e+02"
"case","    3.240942","5.688636e+02"
"control","7.529037e-01","6.509877e+02"
"case","    0.000000","4.788419e+02"
"case","3.335866e+00","5.972647e+02"
"control","    9.227730","6.469309e+02"
"case","    0.000000","8.154702e+02"
"control","    7.140065","1.685491e+03"
"case","    0.000000","4.217446e+02"
"case","    0.000000","6.216005e+02"
"case","    1.080163","4.084031e+02"
"case","4.904603e+00","5.931515e+02"
"case","    3.617565","4.856116e+02"
