# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","4017","ENST00000333535.8"
"case","1.370846e+01","1.043607e+03"
"control","   13.922515","8.605825e-01"
"case","8.623812e+00","7.545253e-01"
"control","1.556201e+01","4.378956e+00"
"case","1.918886e+01","0.000000e+00"
"control","0.000000e+00","6.116031e-01"
"case","1.661061e+02","9.249300e+02"
"control","9.097564e+00","3.212638e+00"
"case","1.508548e+00","3.986401e+00"
"case","0.000000e+00","6.254951e-01"
"case","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","   21.602348","3.397388e+02"
"control","    3.131746","6.839218e+00"
"case","    0.000000","1.856155e+00"
"control","   11.326228","9.223542e-01"
"case","2.726470e+00","7.218373e-01"
"case","9.250488e-01","7.499288e-01"
"control","    0.00000","8.255188e+00"
"case","    0.000000","2.463958e+00"
"control","   13.586250","7.694379e-01"
"case","    0.000000","1.826811e+00"
"case","0.000000e+00","0.000000e+00"
"control","7.116339e+01","1.495485e+03"
"control","5.693622e+00","2.271245e+00"
"case","    0.000000","0.000000e+00"
"control","   10.749525","0.000000e+00"
"case","    1.679327","3.455639e+00"
"case","4.834736e+00","1.436185e+00"
"case","    0.000000","      0.0000"
"case","0.000000e+00","1.374371e+02"
"case","1.900022e+00","2.169454e+00"
"control","    1.181335","1.611096e+00"
"control","    0.000000","0.000000e+00"
"control","    1.927097","0.000000e+00"
"case","    0.000000","3.531924e+00"
"control","    1.020431","1.814169e+00"
"control","    0.000000","0.000000e+00"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","1.706521e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","2.819287e+00"
"case","    0.000000","0.000000e+00"
"case","    8.700326","3.044522e+00"
"control","6.702500e+00","1.270389e+00"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.245514e+00"
"control","7.529037e-01","1.757843e+01"
"case","    0.000000","0.000000e+00"
"case","3.335866e+00","1.281684e+00"
"control","    9.227730","8.379933e-01"
"case","    0.000000","0.000000e+00"
"control","    7.140065","2.675382e+01"
"case","    0.000000","0.000000e+00"
"case","    0.000000","1.357206e+00"
"case","    1.080163","2.252223e+00"
"case","4.904603e+00","0.000000e+00"
"case","    3.617565","0.000000e+00"
