# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","3184","ENST00000611071.4"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","0.000000e+00"
"case","1.121096e+01","0.000000e+00"
"control","2.122093e+00","0.000000e+00"
"case","1.599072e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","7.542741e-01","1.328800e+00"
"case","1.300664e+00","1.876485e+00"
"case","    0.000000","4.804386e+00"
"control","    0.000000","1.027611e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.279739e+00"
"case","    3.847082","0.000000e+00"
"control","    1.415779","9.223542e-01"
"case","1.817646e+00","1.443675e+00"
"case","1.110059e+01","7.499288e-01"
"control","    0.00000","4.953113e+00"
"case","    2.098674","4.106597e+00"
"control","    0.000000","2.308314e+00"
"case","    0.000000","1.826811e+00"
"case","1.846062e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","7.570818e-01"
"case","    0.000000","2.590905e+00"
"control","    2.687381","1.001538e+00"
"case","    6.717306","1.151880e+00"
"case","0.000000e+00","6.462833e+00"
"case","    3.359339","      6.7392"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","3.615756e+00"
"control","    0.000000","5.638838e+00"
"control","    0.000000","8.780758e+01"
"control","    0.000000","2.161348e+01"
"case","    2.349239","9.712792e+00"
"control","    4.081724","6.349592e+00"
"control","    0.000000","0.000000e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","0.000000e+00"
"control","    2.623048","9.492379e-01"
"case","    1.380711","1.879525e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","0.000000e+00","1.905583e+00"
"case","1.955110e+02","1.472694e+01"
"case","    0.000000","7.485047e-01"
"control","0.000000e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","8.339664e-01","6.408419e-01"
"control","    0.000000","0.000000e+00"
"case","    8.446444","0.000000e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.874420e+00"
"case","    0.000000","1.357206e+00"
"case","    0.000000","7.507410e-01"
"case","9.809206e-01","1.488460e+00"
"case","    2.170539","2.000460e+00"
