# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000526567.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","2.667806e+01"
"case","1.121096e+01","1.886313e+01"
"control","2.122093e+00","3.211234e+01"
"case","1.599072e+00","2.248451e+01"
"control","0.000000e+00","2.079450e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","2.634364e+01"
"case","7.542741e-01","3.056241e+01"
"case","1.300664e+00","3.752971e+01"
"case","    0.000000","7.110491e+01"
"control","    0.000000","4.213204e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","3.343618e+01"
"case","    3.847082","5.846888e+01"
"control","    1.415779","5.349654e+01"
"case","1.817646e+00","4.547575e+01"
"case","1.110059e+01","3.974623e+01"
"control","    0.00000","5.035665e+01"
"case","    2.098674","6.159895e+01"
"control","    0.000000","3.077752e+01"
"case","    0.000000","7.033222e+01"
"case","1.846062e+00","6.264820e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","4.769615e+01"
"case","    0.000000","5.872717e+01"
"control","    2.687381","5.007691e+01"
"case","    6.717306","4.492330e+01"
"case","0.000000e+00","4.236746e+01"
"case","    3.359339","     40.4352"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","4.338907e+01"
"control","    0.000000","5.477728e+01"
"control","    0.000000","6.402636e+01"
"control","    0.000000","4.034517e+01"
"case","    2.349239","5.032992e+01"
"control","    4.081724","4.807548e+01"
"control","    0.000000","3.707223e+01"
"control","6.636769e+01","2.981646e+01"
"case","    2.183691","5.546194e+01"
"control","    2.623048","6.644665e+01"
"case","    1.380711","3.947002e+01"
"case","    0.000000","6.611244e+01"
"case","    0.000000","3.044522e+01"
"control","0.000000e+00","2.413738e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.293421e+01"
"control","0.000000e+00","4.453201e+01"
"case","    0.000000","2.213824e+01"
"case","8.339664e-01","3.460546e+01"
"control","    0.000000","3.854769e+01"
"case","    8.446444","5.448576e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.811631e+01"
"case","    0.000000","4.614502e+01"
"case","    0.000000","3.378334e+01"
"case","9.809206e-01","3.274613e+01"
"case","    2.170539","3.000690e+01"
