# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","4017","ENST00000523570.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.979340e+01"
"case","8.623812e+00","3.093554e+01"
"control","1.556201e+01","1.240704e+01"
"case","1.918886e+01","8.094425e+00"
"control","0.000000e+00","1.773649e+01"
"case","1.661061e+02","3.201681e+02"
"control","9.097564e+00","4.947463e+01"
"case","1.508548e+00","5.979601e+01"
"case","0.000000e+00","6.567699e+01"
"case","    0.000000","3.555245e+01"
"control","    0.000000","4.829770e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","2.431722e+01"
"case","    0.000000","6.218119e+01"
"control","   11.326228","6.272009e+01"
"case","2.726470e+00","5.197228e+01"
"case","9.250488e-01","5.774452e+01"
"control","    0.00000","6.356495e+01"
"case","    0.000000","8.377457e+01"
"control","   13.586250","3.770246e+01"
"case","    0.000000","6.576520e+01"
"case","0.000000e+00","7.296673e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","4.012533e+01"
"case","    0.000000","5.095446e+01"
"control","   10.749525","5.808922e+01"
"case","    1.679327","7.717593e+01"
"case","4.834736e+00","4.595793e+01"
"case","    0.000000","     49.4208"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","4.772798e+01"
"control","    1.181335","9.505469e+01"
"control","    0.000000","6.402636e+00"
"control","    1.927097","8.933573e+01"
"case","    0.000000","3.443626e+01"
"control","    1.020431","6.258884e+01"
"control","    0.000000","2.168376e+01"
"control","1.981125e+00","1.292047e+01"
"case","    1.091845","5.460868e+01"
"control","    0.000000","5.220808e+01"
"case","    0.000000","4.604836e+01"
"case","    0.000000","8.021643e+01"
"case","    8.700326","3.881765e+01"
"control","6.702500e+00","3.175972e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","4.491028e+01"
"control","7.529037e-01","5.449312e+01"
"case","    0.000000","3.197746e+01"
"case","3.335866e+00","3.204210e+01"
"control","    9.227730","3.938569e+01"
"case","    0.000000","7.991245e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","5.998145e+01"
"case","    0.000000","4.885943e+01"
"case","    1.080163","4.129075e+01"
"case","4.904603e+00","5.730572e+01"
"case","    3.617565","4.601058e+01"
