# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","3184","ENST00000494275.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.635107e+01"
"case","1.121096e+01","1.810861e+01"
"control","2.122093e+00","5.838608e+00"
"case","1.599072e+00","1.169195e+01"
"control","0.000000e+00","1.162046e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","6.425277e+00"
"case","7.542741e-01","6.644001e+00"
"case","1.300664e+00","6.254951e+00"
"case","    0.000000","1.921754e+00"
"control","    0.000000","5.138053e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.595818e+01"
"case","    3.847082","4.640387e+00"
"control","    1.415779","5.534125e+00"
"case","1.817646e+00","1.515858e+01"
"case","1.110059e+01","9.749075e+00"
"control","    0.00000","9.906226e+00"
"case","    2.098674","1.560507e+01"
"control","    0.000000","2.539145e+01"
"case","    0.000000","6.393838e+00"
"case","1.846062e+00","9.581489e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.514164e+01"
"case","    0.000000","6.909079e+00"
"control","    2.687381","5.007691e+00"
"case","    6.717306","6.911278e+00"
"case","0.000000e+00","2.010659e+01"
"case","    3.359339","      4.4928"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.446302e+01"
"control","    0.000000","4.027741e+00"
"control","    0.000000","4.481845e+01"
"control","    0.000000","8.645393e+00"
"case","    2.349239","7.063849e+00"
"control","    4.081724","9.977931e+00"
"control","    0.000000","9.093188e+00"
"control","6.636769e+01","9.938819e-01"
"case","    2.183691","1.962499e+01"
"control","    2.623048","1.898476e+00"
"case","    1.380711","1.033739e+01"
"case","    0.000000","1.498549e+01"
"case","    0.000000","1.217809e+01"
"control","0.000000e+00","3.239491e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","9.730562e+00"
"control","0.000000e+00","1.230490e+01"
"case","    0.000000","2.951765e+01"
"case","8.339664e-01","1.217600e+01"
"control","    0.000000","9.217927e+00"
"case","    8.446444","8.172864e+00"
"control","    1.020009","3.567176e+01"
"case","    0.000000","2.249304e+01"
"case","    0.000000","1.357206e+01"
"case","    0.000000","7.507410e+00"
"case","9.809206e-01","2.232691e+01"
"case","    2.170539","8.001839e+00"
