# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","4017","ENST00000526567.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","2.667806e+01"
"case","8.623812e+00","1.886313e+01"
"control","1.556201e+01","3.211234e+01"
"case","1.918886e+01","2.248451e+01"
"control","0.000000e+00","2.079450e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","2.634364e+01"
"case","1.508548e+00","3.056241e+01"
"case","0.000000e+00","3.752971e+01"
"case","    0.000000","7.110491e+01"
"control","    0.000000","4.213204e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.343618e+01"
"case","    0.000000","5.846888e+01"
"control","   11.326228","5.349654e+01"
"case","2.726470e+00","4.547575e+01"
"case","9.250488e-01","3.974623e+01"
"control","    0.00000","5.035665e+01"
"case","    0.000000","6.159895e+01"
"control","   13.586250","3.077752e+01"
"case","    0.000000","7.033222e+01"
"case","0.000000e+00","6.264820e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","4.769615e+01"
"case","    0.000000","5.872717e+01"
"control","   10.749525","5.007691e+01"
"case","    1.679327","4.492330e+01"
"case","4.834736e+00","4.236746e+01"
"case","    0.000000","     40.4352"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","4.338907e+01"
"control","    1.181335","5.477728e+01"
"control","    0.000000","6.402636e+01"
"control","    1.927097","4.034517e+01"
"case","    0.000000","5.032992e+01"
"control","    1.020431","4.807548e+01"
"control","    0.000000","3.707223e+01"
"control","1.981125e+00","2.981646e+01"
"case","    1.091845","5.546194e+01"
"control","    0.000000","6.644665e+01"
"case","    0.000000","3.947002e+01"
"case","    0.000000","6.611244e+01"
"case","    8.700326","3.044522e+01"
"control","6.702500e+00","2.413738e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","3.293421e+01"
"control","7.529037e-01","4.453201e+01"
"case","    0.000000","2.213824e+01"
"case","3.335866e+00","3.460546e+01"
"control","    9.227730","3.854769e+01"
"case","    0.000000","5.448576e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.811631e+01"
"case","    0.000000","4.614502e+01"
"case","    1.080163","3.378334e+01"
"case","4.904603e+00","3.274613e+01"
"case","    3.617565","3.000690e+01"
