# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:20
# SEK
#----------------------------

"status","K-42","ENST00000518630.5"
"case","1.195207e+02","0.000000e+00"
"control","    7.496739","1.721165e+00"
"case","5.174287e+00","2.263576e+00"
"control","4.951549e+00","1.313687e+01"
"case","4.797215e+00","8.993805e-01"
"control","0.000000e+00","6.116031e-01"
"case","8.162464e-01","0.000000e+00"
"control","6.823173e+00","3.212638e+00"
"case","7.542741e-01","3.720641e+01"
"case","6.503319e-01","3.565322e+01"
"case","    0.000000","2.210017e+01"
"control","    1.347212","1.233133e+01"
"case","    0.000000","4.529850e+00"
"control","    0.000000","1.747800e+01"
"case","    3.847082","3.248271e+01"
"control","    0.000000","2.674827e+01"
"case","0.000000e+00","1.732409e+01"
"case","0.000000e+00","2.399772e+01"
"control","    1.09708","1.651038e+01"
"case","    0.000000","2.299694e+01"
"control","    9.405865","2.077482e+01"
"case","    0.000000","1.826811e+01"
"case","9.230309e-01","2.579632e+01"
"control","2.645818e+01","0.000000e+00"
"control","1.897874e+00","2.119829e+01"
"case","    6.587451","2.677268e+01"
"control","    4.031072","3.004615e+01"
"case","    0.000000","2.188571e+01"
"case","9.669471e-01","2.082469e+01"
"case","    0.000000","     28.0800"
"case","3.182118e+02","0.000000e+00"
"case","1.900022e+00","1.518618e+01"
"control","    1.181335","2.577754e+01"
"control","    0.000000","1.829325e+00"
"control","    0.000000","1.873169e+01"
"case","    0.000000","2.119155e+01"
"control","    0.000000","3.809755e+01"
"control","    3.140573","1.888585e+01"
"control","9.905626e-01","6.957174e+00"
"case","    0.000000","2.047826e+01"
"control","    0.000000","1.423857e+01"
"case","    1.380711","3.383145e+01"
"case","    0.000000","1.057799e+01"
"case","    0.000000","1.370035e+01"
"control","3.351250e+00","2.604297e+01"
"case","7.697282e-01","0.000000e+00"
"case","    9.722825","2.619767e+01"
"control","2.258711e+00","2.109411e+01"
"case","    1.083699","1.229902e+01"
"case","0.000000e+00","1.666189e+01"
"control","    6.591236","2.094983e+01"
"case","    0.000000","3.359955e+01"
"control","   31.620288","8.917940e+00"
"case","    0.000000","2.999073e+01"
"case","    1.106258","2.578692e+01"
"case","    1.080163","1.951927e+01"
"case","9.809206e-01","1.339614e+01"
"case","    0.000000","2.050471e+01"
