# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","3184","ENST00000407230.5"
"case","1.713558e+01","1.480466e+03"
"control","    3.212888","1.867464e+03"
"case","1.121096e+01","2.294511e+03"
"control","2.122093e+00","1.582993e+03"
"case","1.599072e+00","2.695443e+03"
"control","0.000000e+00","1.817684e+03"
"case","2.856862e+00","1.906779e+03"
"control","0.000000e+00","1.585116e+03"
"case","7.542741e-01","1.529449e+03"
"case","1.300664e+00","1.696968e+03"
"case","    0.000000","8.743982e+02"
"control","    0.000000","1.490035e+03"
"case","   94.368152","3.261492e+03"
"control","    0.000000","1.854948e+03"
"case","    3.847082","1.202788e+03"
"control","    1.415779","1.141875e+03"
"case","1.817646e+00","1.506474e+03"
"case","1.110059e+01","1.779581e+03"
"control","    0.00000","1.277903e+03"
"case","    2.098674","9.798340e+02"
"control","    0.000000","1.571192e+03"
"case","    0.000000","1.616728e+03"
"case","1.846062e+00","1.373838e+03"
"control","0.000000e+00","1.164625e+03"
"control","4.744685e+00","1.900275e+03"
"case","    0.000000","7.729532e+02"
"control","    2.687381","1.421183e+03"
"case","    6.717306","1.293561e+03"
"case","0.000000e+00","1.446957e+03"
"case","    3.359339","    962.5824"
"case","1.394901e+01","2.579343e+03"
"case","9.500108e-01","1.700852e+03"
"control","    0.000000","1.048824e+03"
"control","    0.000000","1.571390e+03"
"control","    0.000000","1.556171e+03"
"case","    2.349239","1.524908e+03"
"control","    4.081724","1.532973e+03"
"control","    0.000000","1.334600e+03"
"control","6.636769e+01","1.797932e+03"
"case","    2.183691","1.490646e+03"
"control","    2.623048","8.505172e+02"
"case","    1.380711","1.172824e+03"
"case","    0.000000","1.622840e+03"
"case","    0.000000","1.461370e+03"
"control","0.000000e+00","1.727729e+03"
"case","1.955110e+02","7.466557e+03"
"case","    0.000000","1.459584e+03"
"control","0.000000e+00","1.133223e+03"
"case","    0.000000","1.775159e+03"
"case","8.339664e-01","1.894970e+03"
"control","    0.000000","1.419561e+03"
"case","    8.446444","1.250448e+03"
"control","    1.020009","4.659624e+03"
"case","    0.000000","1.478918e+03"
"case","    0.000000","1.175341e+03"
"case","    0.000000","1.640369e+03"
"case","9.809206e-01","1.693868e+03"
"case","    2.170539","1.717895e+03"
