# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","3184","ENST00000473256.6"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","6.024078e+00"
"case","1.121096e+01","1.509051e+01"
"control","2.122093e+00","1.532635e+01"
"case","1.599072e+00","4.496903e+00"
"control","0.000000e+00","2.262931e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.285055e+01"
"case","7.542741e-01","2.657601e+01"
"case","1.300664e+00","1.501188e+01"
"case","    0.000000","2.882631e+01"
"control","    0.000000","4.213204e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.659696e+01"
"case","    3.847082","3.619502e+01"
"control","    1.415779","3.504946e+01"
"case","1.817646e+00","2.165512e+01"
"case","1.110059e+01","1.574851e+01"
"control","    0.00000","4.788009e+01"
"case","    2.098674","2.135430e+01"
"control","    0.000000","1.615820e+01"
"case","    0.000000","2.374854e+01"
"case","1.846062e+00","2.505928e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.816996e+01"
"case","    0.000000","7.686350e+01"
"control","    2.687381","1.602461e+01"
"case","    6.717306","5.874586e+01"
"case","0.000000e+00","3.087798e+01"
"case","    3.359339","     53.9136"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.590933e+01"
"control","    0.000000","3.544412e+01"
"control","    0.000000","6.402636e+00"
"control","    0.000000","3.314067e+01"
"case","    2.349239","3.002136e+01"
"control","    4.081724","1.632752e+01"
"control","    0.000000","3.147642e+01"
"control","6.636769e+01","1.391435e+01"
"case","    2.183691","2.133152e+01"
"control","    2.623048","2.847714e+01"
"case","    1.380711","4.228931e+01"
"case","    0.000000","1.057799e+01"
"case","    0.000000","2.283391e+01"
"control","0.000000e+00","3.239491e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.395215e+01"
"control","0.000000e+00","5.566502e+01"
"case","    0.000000","1.639870e+01"
"case","8.339664e-01","2.627452e+01"
"control","    0.000000","1.256990e+01"
"case","    8.446444","1.725382e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.061862e+01"
"case","    0.000000","3.325156e+01"
"case","    0.000000","3.002964e+01"
"case","9.809206e-01","1.488460e+01"
"case","    2.170539","2.850655e+01"
