# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","2593","ENST00000511185.5"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","9.195734e+00","0.000000e+00"
"case","7.995359e-01","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","3.032521e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"case","1.300664e+00","0.000000e+00"
"case","    0.000000","1.153053e+01"
"control","    0.000000","1.027611e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","2.279739e+00"
"case","    0.000000","5.568465e+00"
"control","    0.000000","8.301188e+00"
"case","0.000000e+00","3.609186e+00"
"case","9.250488e-01","2.999715e+00"
"control","    0.00000","5.778632e+00"
"case","    0.000000","4.927916e+00"
"control","    1.045096","2.308314e+00"
"case","    0.000000","3.653622e+00"
"case","0.000000e+00","3.685188e+00"
"control","1.049204e+01","0.000000e+00"
"control","0.000000e+00","6.813736e+00"
"case","    0.000000","6.909079e+00"
"control","    1.343691","7.010768e+00"
"case","    0.000000","1.151880e+01"
"case","9.669471e-01","2.872370e+00"
"case","    6.718677","     12.3552"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","4.338907e+00"
"control","    0.000000","8.055482e+00"
"control","    0.000000","1.829325e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","7.063849e+00"
"control","    2.040862","3.628338e+00"
"control","    0.000000","3.497380e+00"
"control","0.000000e+00","0.000000e+00"
"case","    0.000000","5.119564e+00"
"control","    0.000000","6.644665e+00"
"case","    0.000000","2.819287e+00"
"case","    0.000000","1.762998e+00"
"case","    0.000000","0.000000e+00"
"control","5.026875e+00","3.811166e+00"
"case","7.697282e-01","0.000000e+00"
"case","    0.000000","1.497009e+00"
"control","2.258711e+00","5.273528e+00"
"case","    0.000000","3.279739e+00"
"case","0.000000e+00","1.281684e+00"
"control","    0.000000","3.351973e+00"
"case","    0.000000","3.632384e+00"
"control","    2.040019","0.000000e+00"
"case","    0.000000","5.623261e+00"
"case","    0.000000","2.714413e+00"
"case","    0.000000","3.753705e+00"
"case","0.000000e+00","2.232691e+00"
"case","    0.000000","5.001150e+00"
