# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","1806","ENST00000372276.7"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","2.587144e+00","2.263576e+00"
"control","0.000000e+00","0.000000e+00"
"case","0.000000e+00","5.396283e+00"
"control","0.000000e+00","1.834809e+00"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","1.285055e+00"
"case","7.542741e-01","1.993200e+00"
"case","1.300664e+00","1.876485e+00"
"case","    8.529401","6.726140e+00"
"control","    1.347212","3.082832e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","2.279739e+00"
"case","    2.564721","5.568465e+00"
"control","    1.415779","7.378834e+00"
"case","0.000000e+00","5.052861e+00"
"case","9.250488e-01","7.499288e-01"
"control","    0.00000","1.651038e+00"
"case","    2.098674","4.927916e+00"
"control","    0.000000","7.694379e-01"
"case","    0.000000","1.826811e+00"
"case","1.846062e+00","1.474075e+00"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","0.000000e+00"
"case","    0.000000","2.590905e+00"
"control","    0.000000","8.012306e+00"
"case","    1.679327","8.063157e+00"
"case","0.000000e+00","7.180926e-01"
"case","    0.000000","      5.6160"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","2.892605e+00"
"control","    2.362669","4.833289e+00"
"control","    0.000000","9.146623e-01"
"control","    0.000000","0.000000e+00"
"case","    0.000000","2.648943e+00"
"control","    0.000000","1.814169e+00"
"control","    1.570287","2.098428e+00"
"control","0.000000e+00","0.000000e+00"
"case","    3.275536","2.559782e+00"
"control","    0.000000","9.492379e+00"
"case","    1.380711","4.698812e+00"
"case","    0.000000","1.762998e+00"
"case","    1.242904","4.566782e+00"
"control","0.000000e+00","4.446360e+00"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","6.736543e+00"
"control","0.000000e+00","4.101633e+00"
"case","    1.083699","4.919609e+00"
"case","1.667933e+00","2.563368e+00"
"control","    0.000000","3.351973e+00"
"case","    1.055806","9.080960e-01"
"control","    0.000000","0.000000e+00"
"case","    0.000000","1.874420e+00"
"case","    0.000000","1.357206e+00"
"case","    1.080163","4.504446e+00"
"case","9.809206e-01","2.232691e+00"
"case","    0.723513","1.000230e+00"
