# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:08
# SEK
#----------------------------

"status","4017","ENST00000626462.2"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","0.000000e+00"
"case","8.623812e+00","0.000000e+00"
"control","1.556201e+01","0.000000e+00"
"case","1.918886e+01","8.993805e-01"
"control","0.000000e+00","0.000000e+00"
"case","1.661061e+02","7.114846e+00"
"control","9.097564e+00","0.000000e+00"
"case","1.508548e+00","6.644001e-01"
"case","0.000000e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","   21.602348","0.000000e+00"
"control","    3.131746","1.519826e+00"
"case","    0.000000","9.280774e-01"
"control","   11.326228","9.223542e-01"
"case","2.726470e+00","0.000000e+00"
"case","9.250488e-01","1.499858e+00"
"control","    0.00000","8.255188e-01"
"case","    0.000000","0.000000e+00"
"control","   13.586250","0.000000e+00"
"case","    0.000000","9.134055e-01"
"case","0.000000e+00","1.474075e+00"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","3.785409e+00"
"case","    0.000000","0.000000e+00"
"control","   10.749525","0.000000e+00"
"case","    1.679327","1.151880e+00"
"case","4.834736e+00","1.436185e+00"
"case","    0.000000","      1.1232"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","2.169454e+00"
"control","    1.181335","8.055482e-01"
"control","    0.000000","2.743987e+00"
"control","    1.927097","1.440899e+00"
"case","    0.000000","2.648943e+00"
"control","    1.020431","1.814169e+00"
"control","    0.000000","6.994760e-01"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","1.706521e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","1.762998e+00"
"case","    8.700326","1.522261e+00"
"control","6.702500e+00","2.540777e+00"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","0.000000e+00"
"control","7.529037e-01","5.859475e-01"
"case","    0.000000","8.199348e-01"
"case","3.335866e+00","6.408419e-01"
"control","    9.227730","2.513980e+00"
"case","    0.000000","0.000000e+00"
"control","    7.140065","1.783588e+01"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    1.080163","7.507410e-01"
"case","4.904603e+00","0.000000e+00"
"case","    3.617565","5.001150e-01"
