# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:20
# SEK
#----------------------------

"status","4017","ENST00000521062.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.204816e+01"
"case","8.623812e+00","2.188123e+01"
"control","1.556201e+01","2.116495e+01"
"case","1.918886e+01","2.878018e+01"
"control","0.000000e+00","3.119176e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","3.919419e+01"
"case","1.508548e+00","2.258960e+01"
"case","0.000000e+00","2.689629e+01"
"case","    0.000000","1.633491e+01"
"control","    0.000000","2.055221e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","1.139870e+01"
"case","    0.000000","2.505809e+01"
"control","   11.326228","2.213650e+01"
"case","2.726470e+00","1.443675e+01"
"case","9.250488e-01","2.324779e+01"
"control","    0.00000","1.733590e+01"
"case","    0.000000","3.121013e+01"
"control","   13.586250","2.308314e+01"
"case","    0.000000","2.192173e+01"
"case","0.000000e+00","2.211113e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.135623e+01"
"case","    0.000000","6.909079e+00"
"control","   10.749525","1.402154e+01"
"case","    1.679327","5.759398e+00"
"case","4.834736e+00","1.077139e+01"
"case","    0.000000","     11.2320"
"case","0.000000e+00","6.392423e+00"
"case","1.900022e+00","1.663248e+01"
"control","    1.181335","8.861030e+00"
"control","    0.000000","3.201318e+01"
"control","    1.927097","1.440899e+00"
"case","    0.000000","1.324472e+01"
"control","    1.020431","1.904878e+01"
"control","    0.000000","1.049214e+01"
"control","1.981125e+00","8.944937e+00"
"case","    1.091845","1.621195e+01"
"control","    0.000000","1.328933e+01"
"case","    0.000000","1.503620e+01"
"case","    0.000000","1.851148e+01"
"case","    8.700326","1.978939e+01"
"control","6.702500e+00","1.143350e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.047907e+01"
"control","7.529037e-01","3.046927e+01"
"case","    0.000000","2.213824e+01"
"case","3.335866e+00","3.011957e+01"
"control","    9.227730","1.843585e+01"
"case","    0.000000","3.904813e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.249304e+01"
"case","    0.000000","2.850133e+01"
"case","    1.080163","1.426408e+01"
"case","4.904603e+00","3.646728e+01"
"case","    3.617565","1.900437e+01"
