# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:14
# SEK
#----------------------------

"status","3184","ENST00000642315.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","3.442330e+00"
"case","1.121096e+01","3.772626e+00"
"control","2.122093e+00","7.298260e+00"
"case","1.599072e+00","5.396283e+00"
"control","0.000000e+00","5.504428e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","8.352860e+00"
"case","7.542741e-01","1.395240e+01"
"case","1.300664e+00","1.125891e+01"
"case","    0.000000","1.441316e+01"
"control","    0.000000","2.466266e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.443835e+01"
"case","    3.847082","1.577732e+01"
"control","    1.415779","8.301188e+00"
"case","1.817646e+00","2.093328e+01"
"case","1.110059e+01","1.274879e+01"
"control","    0.00000","1.733590e+01"
"case","    2.098674","1.560507e+01"
"control","    0.000000","1.692763e+01"
"case","    0.000000","1.004746e+01"
"case","1.846062e+00","2.211113e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.211331e+01"
"case","    0.000000","2.590905e+01"
"control","    2.687381","1.802769e+01"
"case","    6.717306","1.727819e+01"
"case","0.000000e+00","2.154278e+01"
"case","    3.359339","     23.5872"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.446302e+01"
"control","    0.000000","1.933316e+01"
"control","    0.000000","2.103723e+01"
"control","    0.000000","1.296809e+01"
"case","    2.349239","1.412770e+01"
"control","    4.081724","1.904878e+01"
"control","    0.000000","1.818638e+01"
"control","6.636769e+01","7.951056e+00"
"case","    2.183691","1.877173e+01"
"control","    2.623048","1.708628e+01"
"case","    1.380711","1.785549e+01"
"case","    0.000000","2.027448e+01"
"case","    0.000000","1.750600e+01"
"control","0.000000e+00","1.206869e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.871262e+01"
"control","0.000000e+00","1.230490e+01"
"case","    0.000000","1.229902e+01"
"case","8.339664e-01","1.281684e+01"
"control","    0.000000","1.173191e+01"
"case","    8.446444","1.180525e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","4.686051e+00"
"case","    0.000000","6.786032e+00"
"case","    0.000000","8.258151e+00"
"case","9.809206e-01","1.116345e+01"
"case","    2.170539","1.000230e+01"
