# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","4017","ENST00000531525.2"
"case","1.370846e+01","4.853988e+00"
"control","   13.922515","8.175534e+01"
"case","8.623812e+00","8.526135e+01"
"control","1.556201e+01","1.218809e+02"
"case","1.918886e+01","5.036531e+01"
"control","0.000000e+00","9.112886e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","1.008768e+02"
"case","1.508548e+00","2.763905e+02"
"case","0.000000e+00","3.146241e+02"
"case","    0.000000","5.111866e+02"
"control","    0.000000","4.059062e+02"
"case","   21.602348","4.348656e+02"
"control","    3.131746","2.500114e+02"
"case","    0.000000","3.591660e+02"
"control","   11.326228","3.228240e+02"
"case","2.726470e+00","2.721327e+02"
"case","9.250488e-01","2.452267e+02"
"control","    0.00000","2.971868e+02"
"case","    0.000000","3.268851e+02"
"control","   13.586250","1.938984e+02"
"case","    0.000000","2.822423e+02"
"case","0.000000e+00","3.257706e+02"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.021408e+02"
"case","    0.000000","3.186813e+02"
"control","   10.749525","2.263477e+02"
"case","    1.679327","3.213744e+02"
"case","4.834736e+00","2.542048e+02"
"case","    0.000000","    353.8080"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.619859e+02"
"control","    1.181335","3.528301e+02"
"control","    0.000000","2.048844e+02"
"control","    1.927097","2.694481e+02"
"case","    0.000000","2.304581e+02"
"control","    1.020431","2.594262e+02"
"control","    0.000000","1.154135e+02"
"control","1.981125e+00","1.282108e+02"
"case","    1.091845","2.320869e+02"
"control","    0.000000","2.107308e+02"
"case","    0.000000","2.725311e+02"
"case","    0.000000","1.621959e+02"
"case","    8.700326","2.291002e+02"
"control","6.702500e+00","1.511762e+02"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","2.470066e+02"
"control","7.529037e-01","2.302774e+02"
"case","    0.000000","1.377490e+02"
"case","3.335866e+00","1.986610e+02"
"control","    9.227730","1.944145e+02"
"case","    0.000000","2.515426e+02"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.305537e+02"
"case","    0.000000","2.022237e+02"
"case","    1.080163","2.237208e+02"
"case","4.904603e+00","1.964768e+02"
"case","    3.617565","2.075477e+02"
