# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","3184","ENST00000349496.10"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","9.036116e+01"
"case","1.121096e+01","9.356113e+01"
"control","2.122093e+00","1.211511e+02"
"case","1.599072e+00","9.713310e+01"
"control","0.000000e+00","1.724721e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.458538e+02"
"case","7.542741e-01","8.305002e+01"
"case","1.300664e+00","9.570075e+01"
"case","    0.000000","6.245702e+01"
"control","    0.000000","5.857381e+01"
"case","   94.368152","2.264925e+01"
"control","    0.000000","5.851331e+01"
"case","    3.847082","4.361964e+01"
"control","    1.415779","6.548715e+01"
"case","1.817646e+00","5.413780e+01"
"case","1.110059e+01","3.749644e+01"
"control","    0.00000","6.521599e+01"
"case","    2.098674","6.077763e+01"
"control","    0.000000","5.924672e+01"
"case","    0.000000","6.028476e+01"
"case","1.846062e+00","7.370376e+01"
"control","0.000000e+00","6.617188e+01"
"control","4.744685e+00","4.239658e+01"
"case","    0.000000","3.972720e+01"
"control","    2.687381","4.607076e+01"
"case","    6.717306","1.036692e+01"
"case","0.000000e+00","5.960169e+01"
"case","    3.359339","     26.9568"
"case","1.394901e+01","3.835454e+01"
"case","9.500108e-01","5.134374e+01"
"control","    0.000000","2.094425e+01"
"control","    0.000000","1.554926e+01"
"control","    0.000000","2.060485e+02"
"case","    2.349239","3.620223e+01"
"control","    4.081724","5.170382e+01"
"control","    0.000000","5.735703e+01"
"control","6.636769e+01","1.709477e+02"
"case","    2.183691","7.252715e+01"
"control","    2.623048","8.448217e+01"
"case","    1.380711","8.551838e+01"
"case","    0.000000","4.583796e+01"
"case","    0.000000","7.763530e+01"
"control","0.000000e+00","5.462671e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","4.715580e+01"
"control","0.000000e+00","6.914181e+01"
"case","    0.000000","5.575557e+01"
"case","8.339664e-01","5.254904e+01"
"control","    0.000000","6.536348e+01"
"case","    8.446444","6.175053e+01"
"control","    1.020009","1.783588e+01"
"case","    0.000000","5.435819e+01"
"case","    0.000000","6.989613e+01"
"case","    0.000000","6.456372e+01"
"case","9.809206e-01","6.028265e+01"
"case","    2.170539","4.651069e+01"
