# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:12
# SEK
#----------------------------

"status","3184","ENST00000489415.1"
"case","1.713558e+01","9.707976e+00"
"control","    3.212888","3.356272e+01"
"case","1.121096e+01","2.112671e+01"
"control","2.122093e+00","3.357199e+01"
"case","1.599072e+00","3.687460e+01"
"control","0.000000e+00","2.568733e+01"
"case","2.856862e+00","2.134454e+01"
"control","0.000000e+00","2.634364e+01"
"case","7.542741e-01","4.318601e+01"
"case","1.300664e+00","5.817105e+01"
"case","    0.000000","1.297184e+02"
"control","    0.000000","5.857381e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","4.787453e+01"
"case","    3.847082","9.930429e+01"
"control","    1.415779","7.194363e+01"
"case","1.817646e+00","8.012394e+01"
"case","1.110059e+01","1.004905e+02"
"control","    0.00000","6.191391e+01"
"case","    2.098674","9.609436e+01"
"control","    0.000000","6.924941e+01"
"case","    0.000000","8.494671e+01"
"case","1.846062e+00","7.001858e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","9.084981e+01"
"case","    0.000000","1.019089e+02"
"control","    2.687381","1.362092e+02"
"case","    6.717306","1.474406e+02"
"case","0.000000e+00","7.396354e+01"
"case","    3.359339","    104.4576"
"case","1.394901e+01","6.712044e+01"
"case","9.500108e-01","6.291416e+01"
"control","    0.000000","1.353321e+02"
"control","    0.000000","1.728712e+02"
"control","    0.000000","2.968252e+02"
"case","    2.349239","7.417041e+01"
"control","    4.081724","1.088502e+02"
"control","    0.000000","9.442926e+01"
"control","6.636769e+01","2.186540e+01"
"case","    2.183691","7.252715e+01"
"control","    2.623048","6.264970e+01"
"case","    1.380711","4.886765e+01"
"case","    0.000000","5.906045e+01"
"case","    0.000000","7.306852e+01"
"control","0.000000e+00","8.194007e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","5.913188e+01"
"control","0.000000e+00","6.679802e+01"
"case","    0.000000","9.511243e+01"
"case","8.339664e-01","5.831661e+01"
"control","    0.000000","6.536348e+01"
"case","    8.446444","1.343982e+02"
"control","    1.020009","2.229485e+01"
"case","    0.000000","1.105908e+02"
"case","    0.000000","6.921752e+01"
"case","    0.000000","7.132039e+01"
"case","9.809206e-01","7.963263e+01"
"case","    2.170539","8.651989e+01"
