# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:19
# SEK
#----------------------------

"status","3184","ENST00000495935.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.032699e+01"
"case","1.121096e+01","1.735408e+01"
"control","2.122093e+00","2.408426e+01"
"case","1.599072e+00","2.698142e+00"
"control","0.000000e+00","2.935695e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","2.827122e+01"
"case","7.542741e-01","2.989801e+01"
"case","1.300664e+00","2.189233e+01"
"case","    0.000000","2.690456e+01"
"control","    0.000000","3.596637e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","3.267626e+01"
"case","    3.847082","3.712310e+01"
"control","    1.415779","3.412711e+01"
"case","1.817646e+00","1.948961e+01"
"case","1.110059e+01","3.374680e+01"
"control","    0.00000","3.632283e+01"
"case","    2.098674","4.106597e+01"
"control","    0.000000","3.000808e+01"
"case","    0.000000","2.374854e+01"
"case","1.846062e+00","3.537781e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","3.179743e+01"
"case","    0.000000","3.022722e+01"
"control","    2.687381","4.406768e+01"
"case","    6.717306","4.607518e+01"
"case","0.000000e+00","3.087798e+01"
"case","    3.359339","     43.8048"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.446302e+01"
"control","    0.000000","4.027741e+01"
"control","    0.000000","4.756244e+01"
"control","    0.000000","1.901987e+02"
"case","    2.349239","3.355328e+01"
"control","    4.081724","3.265505e+01"
"control","    0.000000","1.538847e+01"
"control","6.636769e+01","2.186540e+01"
"case","    2.183691","2.389130e+01"
"control","    2.623048","3.796952e+01"
"case","    1.380711","3.007240e+01"
"case","    0.000000","3.437847e+01"
"case","    0.000000","1.446148e+01"
"control","0.000000e+00","2.032622e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","3.368271e+01"
"control","0.000000e+00","2.460980e+01"
"case","    0.000000","2.541798e+01"
"case","8.339664e-01","2.883789e+01"
"control","    0.000000","3.351973e+01"
"case","    8.446444","7.628007e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.436746e+01"
"case","    0.000000","3.664457e+01"
"case","    0.000000","2.327297e+01"
"case","9.809206e-01","3.795574e+01"
"case","    2.170539","2.500575e+01"
