# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000491588.1"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","6.970718e+01"
"case","1.121096e+01","4.904414e+01"
"control","2.122093e+00","6.349486e+01"
"case","1.599072e+00","3.057894e+01"
"control","0.000000e+00","5.320947e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","3.919419e+01"
"case","7.542741e-01","1.940048e+02"
"case","1.300664e+00","1.645052e+02"
"case","    0.000000","1.008921e+02"
"control","    0.000000","1.757214e+02"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.838990e+02"
"case","    3.847082","1.197220e+02"
"control","    1.415779","1.531108e+02"
"case","1.817646e+00","1.638571e+02"
"case","1.110059e+01","2.212290e+02"
"control","    0.00000","1.832652e+02"
"case","    2.098674","1.404456e+02"
"control","    0.000000","1.423460e+02"
"case","    0.000000","1.379242e+02"
"case","1.846062e+00","1.223482e+02"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.165254e+02"
"case","    0.000000","1.770451e+02"
"control","    2.687381","1.752692e+02"
"case","    6.717306","2.038827e+02"
"case","0.000000e+00","1.687518e+02"
"case","    3.359339","    146.0160"
"case","1.394901e+01","2.876590e+01"
"case","9.500108e-01","2.321315e+02"
"control","    0.000000","2.094425e+02"
"control","    0.000000","2.222629e+02"
"control","    0.000000","1.829942e+02"
"case","    2.349239","1.942558e+02"
"control","    4.081724","1.523902e+02"
"control","    0.000000","1.370973e+02"
"control","6.636769e+01","3.389137e+02"
"case","    2.183691","1.663858e+02"
"control","    2.623048","1.167563e+02"
"case","    1.380711","1.682175e+02"
"case","    0.000000","2.168488e+02"
"case","    0.000000","1.446148e+02"
"control","0.000000e+00","1.524466e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.684136e+02"
"control","0.000000e+00","1.236349e+02"
"case","    0.000000","1.762860e+02"
"case","8.339664e-01","1.800766e+02"
"control","    0.000000","1.960904e+02"
"case","    8.446444","1.244092e+02"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.211816e+02"
"case","    0.000000","1.350420e+02"
"case","    0.000000","1.659138e+02"
"case","9.809206e-01","1.748941e+02"
"case","    2.170539","1.545355e+02"
