# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:10
# SEK
#----------------------------

"status","1806","ENST00000649932.1"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","2.587144e+00","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","0.000000e+00","8.993805e-01"
"control","0.000000e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","0.000000e+00","2.570111e+00"
"case","7.542741e-01","0.000000e+00"
"case","1.300664e+00","1.250990e+00"
"case","    8.529401","4.804386e+00"
"control","    1.347212","1.027611e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","1.519826e+00"
"case","    2.564721","9.280774e-01"
"control","    1.415779","9.223542e-01"
"case","0.000000e+00","1.443675e+00"
"case","9.250488e-01","0.000000e+00"
"control","    0.00000","2.476557e+00"
"case","    2.098674","8.213193e-01"
"control","    0.000000","1.538876e+00"
"case","    0.000000","0.000000e+00"
"case","1.846062e+00","7.370376e-01"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","1.514164e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","3.004615e+00"
"case","    1.679327","3.455639e+00"
"case","0.000000e+00","1.436185e+00"
"case","    0.000000","      1.1232"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","7.231512e-01"
"control","    2.362669","0.000000e+00"
"control","    0.000000","2.743987e+00"
"control","    0.000000","7.204494e+00"
"case","    0.000000","8.829811e-01"
"control","    0.000000","9.070846e-01"
"control","    1.570287","6.994760e-01"
"control","0.000000e+00","0.000000e+00"
"case","    3.275536","8.532606e-01"
"control","    0.000000","9.492379e-01"
"case","    1.380711","9.397624e-01"
"case","    0.000000","2.644498e+00"
"case","    1.242904","3.044522e+00"
"control","0.000000e+00","6.351943e-01"
"case","0.000000e+00","0.000000e+00"
"case","    1.080314","7.485047e-01"
"control","0.000000e+00","1.171895e+00"
"case","    1.083699","8.199348e-01"
"case","1.667933e+00","6.408419e-01"
"control","    0.000000","8.379933e-01"
"case","    1.055806","1.816192e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","1.874420e+00"
"case","    0.000000","0.000000e+00"
"case","    1.080163","0.000000e+00"
"case","9.809206e-01","0.000000e+00"
"case","    0.723513","5.001150e-01"
