# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","4017","ENST00000489304.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","3.614447e+01"
"case","8.623812e+00","4.979867e+01"
"control","1.556201e+01","4.232991e+01"
"case","1.918886e+01","3.417646e+01"
"control","0.000000e+00","3.914260e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","5.268727e+01"
"case","1.508548e+00","3.388441e+01"
"case","0.000000e+00","4.753763e+01"
"case","    0.000000","8.359631e+01"
"control","    0.000000","2.774549e+01"
"case","   21.602348","0.000000e+00"
"control","    3.131746","3.039652e+01"
"case","    0.000000","6.867773e+01"
"control","   11.326228","2.859298e+01"
"case","2.726470e+00","5.052861e+01"
"case","9.250488e-01","2.699744e+01"
"control","    0.00000","2.724212e+01"
"case","    0.000000","1.724771e+01"
"control","   13.586250","1.846651e+01"
"case","    0.000000","2.466195e+01"
"case","0.000000e+00","4.127411e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","2.574078e+01"
"case","    0.000000","4.059084e+01"
"control","   10.749525","3.405230e+01"
"case","    1.679327","4.722706e+01"
"case","4.834736e+00","2.226087e+01"
"case","    0.000000","     38.1888"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","1.952508e+01"
"control","    1.181335","2.658309e+01"
"control","    0.000000","4.939177e+01"
"control","    1.927097","3.746337e+01"
"case","    0.000000","2.030857e+01"
"control","    1.020431","4.444715e+01"
"control","    0.000000","3.777170e+01"
"control","1.981125e+00","5.963292e+00"
"case","    1.091845","4.180977e+01"
"control","    0.000000","8.827912e+01"
"case","    0.000000","3.101216e+01"
"case","    0.000000","1.762998e+01"
"case","    8.700326","5.327913e+01"
"control","6.702500e+00","3.493569e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","5.838337e+01"
"control","7.529037e-01","6.972776e+01"
"case","    0.000000","3.689707e+01"
"case","3.335866e+00","3.140125e+01"
"control","    9.227730","4.357565e+01"
"case","    0.000000","3.450765e+01"
"control","    7.140065","0.000000e+00"
"case","    0.000000","3.186515e+01"
"case","    0.000000","6.650311e+01"
"case","    1.080163","5.480409e+01"
"case","4.904603e+00","2.902498e+01"
"case","    3.617565","2.750632e+01"
