# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:19
# SEK
#----------------------------

"status","1806","ENST00000325437.9"
"case","0.000000e+00","5.921865e+02"
"control","    0.000000","5.189313e+02"
"case","2.587144e+00","5.779664e+02"
"control","0.000000e+00","5.794818e+02"
"case","0.000000e+00","6.025850e+02"
"control","0.000000e+00","5.822461e+02"
"case","0.000000e+00","3.699720e+02"
"control","0.000000e+00","6.110438e+02"
"case","7.542741e-01","4.278737e+02"
"case","1.300664e+00","4.697468e+02"
"case","    8.529401","7.148926e+02"
"control","    1.347212","5.857381e+02"
"case","    0.000000","8.606716e+01"
"control","    0.000000","7.713118e+02"
"case","    2.564721","7.777289e+02"
"control","    1.415779","8.061376e+02"
"case","0.000000e+00","6.229456e+02"
"case","9.250488e-01","5.354492e+02"
"control","    0.00000","5.068686e+02"
"case","    2.098674","5.010048e+02"
"control","    0.000000","4.955180e+02"
"case","    0.000000","4.904987e+02"
"case","1.846062e+00","4.739152e+02"
"control","0.000000e+00","0.000000e+00"
"control","9.489369e-01","5.057306e+02"
"case","    0.000000","6.321807e+02"
"control","    0.000000","4.036199e+02"
"case","    1.679327","6.116481e+02"
"case","0.000000e+00","4.164937e+02"
"case","    0.000000","    620.0064"
"case","0.000000e+00","4.474696e+01"
"case","0.000000e+00","3.839933e+02"
"control","    2.362669","6.581329e+02"
"control","    0.000000","2.945213e+02"
"control","    0.000000","3.818382e+02"
"case","    0.000000","3.796819e+02"
"control","    0.000000","4.916399e+02"
"control","    1.570287","5.595808e+02"
"control","0.000000e+00","3.816507e+02"
"case","    3.275536","5.622988e+02"
"control","    0.000000","5.277763e+02"
"case","    1.380711","5.741949e+02"
"case","    0.000000","4.777726e+02"
"case","    1.242904","6.081432e+02"
"control","0.000000e+00","5.291169e+02"
"case","0.000000e+00","1.472694e+01"
"case","    1.080314","5.359294e+02"
"control","0.000000e+00","5.689551e+02"
"case","    1.083699","4.632632e+02"
"case","1.667933e+00","4.710188e+02"
"control","    0.000000","5.296118e+02"
"case","    1.055806","6.456563e+02"
"control","    0.000000","3.790125e+02"
"case","    0.000000","5.567029e+02"
"case","    0.000000","6.134573e+02"
"case","    1.080163","6.005928e+02"
"case","9.809206e-01","5.351015e+02"
"case","    0.723513","4.676075e+02"
