# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:15
# SEK
#----------------------------

"status","3184","ENST00000521062.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.204816e+01"
"case","1.121096e+01","2.188123e+01"
"control","2.122093e+00","2.116495e+01"
"case","1.599072e+00","2.878018e+01"
"control","0.000000e+00","3.119176e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","3.919419e+01"
"case","7.542741e-01","2.258960e+01"
"case","1.300664e+00","2.689629e+01"
"case","    0.000000","1.633491e+01"
"control","    0.000000","2.055221e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.139870e+01"
"case","    3.847082","2.505809e+01"
"control","    1.415779","2.213650e+01"
"case","1.817646e+00","1.443675e+01"
"case","1.110059e+01","2.324779e+01"
"control","    0.00000","1.733590e+01"
"case","    2.098674","3.121013e+01"
"control","    0.000000","2.308314e+01"
"case","    0.000000","2.192173e+01"
"case","1.846062e+00","2.211113e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","1.135623e+01"
"case","    0.000000","6.909079e+00"
"control","    2.687381","1.402154e+01"
"case","    6.717306","5.759398e+00"
"case","0.000000e+00","1.077139e+01"
"case","    3.359339","     11.2320"
"case","1.394901e+01","6.392423e+00"
"case","9.500108e-01","1.663248e+01"
"control","    0.000000","8.861030e+00"
"control","    0.000000","3.201318e+01"
"control","    0.000000","1.440899e+00"
"case","    2.349239","1.324472e+01"
"control","    4.081724","1.904878e+01"
"control","    0.000000","1.049214e+01"
"control","6.636769e+01","8.944937e+00"
"case","    2.183691","1.621195e+01"
"control","    2.623048","1.328933e+01"
"case","    1.380711","1.503620e+01"
"case","    0.000000","1.851148e+01"
"case","    0.000000","1.978939e+01"
"control","0.000000e+00","1.143350e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.047907e+01"
"control","0.000000e+00","3.046927e+01"
"case","    0.000000","2.213824e+01"
"case","8.339664e-01","3.011957e+01"
"control","    0.000000","1.843585e+01"
"case","    8.446444","3.904813e+01"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.249304e+01"
"case","    0.000000","2.850133e+01"
"case","    0.000000","1.426408e+01"
"case","9.809206e-01","3.646728e+01"
"case","    2.170539","1.900437e+01"
