# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","3184","ENST00000567383.5"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","0.000000e+00"
"case","1.121096e+01","0.000000e+00"
"control","2.122093e+00","0.000000e+00"
"case","1.599072e+00","0.000000e+00"
"control","0.000000e+00","6.116031e-01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","6.425277e-01"
"case","7.542741e-01","3.322001e+00"
"case","1.300664e+00","1.876485e+00"
"case","    0.000000","6.726140e+00"
"control","    0.000000","2.055221e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","5.319392e+00"
"case","    3.847082","6.496542e+00"
"control","    1.415779","3.689417e+00"
"case","1.817646e+00","1.443675e+00"
"case","1.110059e+01","4.499573e+00"
"control","    0.00000","7.429670e+00"
"case","    2.098674","2.463958e+00"
"control","    0.000000","7.694379e-01"
"case","    0.000000","9.134055e+00"
"case","1.846062e+00","5.159263e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","6.056654e+00"
"case","    0.000000","1.122725e+01"
"control","    2.687381","8.012306e+00"
"case","    6.717306","6.911278e+00"
"case","0.000000e+00","3.590463e+00"
"case","    3.359339","      4.4928"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","5.062059e+00"
"control","    0.000000","7.249934e+00"
"control","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    2.349239","2.648943e+00"
"control","    4.081724","6.349592e+00"
"control","    0.000000","7.694236e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","4.266303e+00"
"control","    2.623048","4.746189e+00"
"case","    1.380711","1.879525e+00"
"case","    0.000000","3.525997e+00"
"case","    0.000000","5.327913e+00"
"control","0.000000e+00","3.175972e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","6.736543e+00"
"control","0.000000e+00","4.101633e+00"
"case","    0.000000","2.459804e+00"
"case","8.339664e-01","6.408419e+00"
"control","    0.000000","3.351973e+00"
"case","    8.446444","2.724288e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.874420e+00"
"case","    0.000000","3.393016e+00"
"case","    0.000000","9.759633e+00"
"case","9.809206e-01","2.976921e+00"
"case","    2.170539","4.501035e+00"
