# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:24
# SEK
#----------------------------

"status","4017","ENST00000642836.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","2.581748e+00"
"case","8.623812e+00","0.000000e+00"
"control","1.556201e+01","2.189478e+00"
"case","1.918886e+01","1.798761e+00"
"control","0.000000e+00","2.446412e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","2.570111e+00"
"case","1.508548e+00","8.637202e+00"
"case","0.000000e+00","4.378466e+00"
"case","    0.000000","1.921754e+00"
"control","    0.000000","4.110443e+00"
"case","   21.602348","0.000000e+00"
"control","    3.131746","6.079305e+00"
"case","    0.000000","5.568465e+00"
"control","   11.326228","6.456479e+00"
"case","2.726470e+00","2.887349e+00"
"case","9.250488e-01","4.499573e+00"
"control","    0.00000","4.127594e+00"
"case","    0.000000","8.213193e+00"
"control","   13.586250","1.538876e+00"
"case","    0.000000","3.653622e+00"
"case","0.000000e+00","4.422226e+00"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.135623e+01"
"case","    0.000000","8.636348e-01"
"control","   10.749525","6.009230e+00"
"case","    1.679327","5.759398e+00"
"case","4.834736e+00","2.154278e+00"
"case","    0.000000","      3.3696"
"case","0.000000e+00","9.588635e+00"
"case","1.900022e+00","7.231512e+00"
"control","    1.181335","3.222193e+00"
"control","    0.000000","9.146623e+00"
"control","    1.927097","4.322697e+00"
"case","    0.000000","6.180868e+00"
"control","    1.020431","9.070846e+00"
"control","    0.000000","1.398952e+00"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","2.559782e+00"
"control","    0.000000","5.695427e+00"
"case","    0.000000","9.397624e-01"
"case","    0.000000","5.288995e+00"
"case","    8.700326","1.522261e+00"
"control","6.702500e+00","4.446360e+00"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","5.239533e+00"
"control","7.529037e-01","5.273528e+00"
"case","    0.000000","3.279739e+00"
"case","3.335866e+00","2.563368e+00"
"control","    9.227730","5.027960e+00"
"case","    0.000000","1.816192e+00"
"control","    7.140065","4.458970e+00"
"case","    0.000000","2.811631e+00"
"case","    0.000000","4.071619e+00"
"case","    1.080163","1.501482e+00"
"case","4.904603e+00","4.465381e+00"
"case","    3.617565","4.501035e+00"
