# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","3184","ENST00000367571.3"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","9.466408e+00"
"case","1.121096e+01","3.772626e+00"
"control","2.122093e+00","4.816851e+01"
"case","1.599072e+00","1.439009e+01"
"control","0.000000e+00","9.785649e+00"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.927583e+01"
"case","7.542741e-01","1.793880e+01"
"case","1.300664e+00","1.250990e+01"
"case","    0.000000","1.633491e+01"
"control","    0.000000","3.185593e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.963661e+01"
"case","    3.847082","1.299308e+01"
"control","    1.415779","1.568002e+01"
"case","1.817646e+00","1.660226e+01"
"case","1.110059e+01","2.024808e+01"
"control","    0.00000","2.889316e+01"
"case","    2.098674","1.396243e+01"
"control","    0.000000","2.693033e+01"
"case","    0.000000","1.735470e+01"
"case","1.846062e+00","1.916298e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.649786e+01"
"case","    0.000000","1.813633e+01"
"control","    2.687381","2.604000e+01"
"case","    6.717306","8.063157e+00"
"case","0.000000e+00","2.656943e+01"
"case","    3.359339","     24.7104"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.952508e+01"
"control","    0.000000","1.288877e+01"
"control","    0.000000","9.146623e+00"
"control","    0.000000","7.204494e+00"
"case","    2.349239","5.032992e+01"
"control","    4.081724","2.539837e+01"
"control","    0.000000","2.448166e+01"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","2.218478e+01"
"control","    2.623048","3.322333e+01"
"case","    1.380711","1.785549e+01"
"case","    0.000000","3.525997e+01"
"case","    0.000000","2.283391e+01"
"control","0.000000e+00","2.286700e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.245514e+01"
"control","0.000000e+00","2.402385e+01"
"case","    0.000000","2.213824e+01"
"case","8.339664e-01","3.652799e+01"
"control","    0.000000","1.927385e+01"
"case","    8.446444","7.264768e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.717910e+01"
"case","    0.000000","2.103670e+01"
"case","    0.000000","2.927890e+01"
"case","9.809206e-01","1.711729e+01"
"case","    2.170539","5.301219e+01"
