# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","3184","ENST00000644395.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.721165e+00"
"case","1.121096e+01","2.263576e+00"
"control","2.122093e+00","2.919304e+00"
"case","1.599072e+00","1.798761e+00"
"control","0.000000e+00","6.116031e-01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.285055e+00"
"case","7.542741e-01","3.322001e+00"
"case","1.300664e+00","3.127476e+00"
"case","    0.000000","9.608772e-01"
"control","    0.000000","2.055221e+00"
"case","   94.368152","0.000000e+00"
"control","    0.000000","7.599131e-01"
"case","    3.847082","3.712310e+00"
"control","    1.415779","1.844708e+00"
"case","1.817646e+00","4.331024e+00"
"case","1.110059e+01","2.249786e+00"
"control","    0.00000","6.604151e+00"
"case","    2.098674","4.927916e+00"
"control","    0.000000","3.847190e+00"
"case","    0.000000","4.567027e+00"
"case","1.846062e+00","3.685188e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","3.028327e+00"
"case","    0.000000","8.636348e-01"
"control","    2.687381","5.007691e+00"
"case","    6.717306","1.151880e+00"
"case","0.000000e+00","2.154278e+00"
"case","    3.359339","      1.1232"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.446302e+00"
"control","    0.000000","8.055482e-01"
"control","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    2.349239","1.765962e+00"
"control","    4.081724","3.628338e+00"
"control","    0.000000","2.797904e+00"
"control","6.636769e+01","1.987764e+00"
"case","    2.183691","4.266303e+00"
"control","    2.623048","8.543141e+00"
"case","    1.380711","9.397624e-01"
"case","    0.000000","2.644498e+00"
"case","    0.000000","3.044522e+00"
"control","0.000000e+00","4.446360e+00"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","5.988038e+00"
"control","0.000000e+00","4.101633e+00"
"case","    0.000000","4.099674e+00"
"case","8.339664e-01","4.485893e+00"
"control","    0.000000","4.189967e+00"
"case","    8.446444","3.632384e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","2.811631e+00"
"case","    0.000000","3.393016e+00"
"case","    0.000000","3.002964e+00"
"case","9.809206e-01","1.488460e+00"
"case","    2.170539","3.000690e+00"
