# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:13
# SEK
#----------------------------

"status","3184","ENST00000396183.7"
"case","1.713558e+01","4.853988e+00"
"control","    3.212888","9.208233e+01"
"case","1.121096e+01","9.808828e+01"
"control","2.122093e+00","1.255301e+02"
"case","1.599072e+00","9.893186e+01"
"control","0.000000e+00","1.706373e+02"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.458538e+02"
"case","7.542741e-01","8.637202e+01"
"case","1.300664e+00","9.945373e+01"
"case","    0.000000","6.437877e+01"
"control","    0.000000","6.062903e+01"
"case","   94.368152","2.264925e+01"
"control","    0.000000","6.079305e+01"
"case","    3.847082","4.826003e+01"
"control","    1.415779","7.102127e+01"
"case","1.817646e+00","5.558147e+01"
"case","1.110059e+01","3.749644e+01"
"control","    0.00000","6.686703e+01"
"case","    2.098674","6.242027e+01"
"control","    0.000000","6.540222e+01"
"case","    0.000000","6.211157e+01"
"case","1.846062e+00","7.812599e+01"
"control","0.000000e+00","6.617188e+01"
"control","4.744685e+00","4.845323e+01"
"case","    0.000000","4.490901e+01"
"control","    2.687381","4.306615e+01"
"case","    6.717306","1.727819e+01"
"case","0.000000e+00","6.175596e+01"
"case","    3.359339","     33.6960"
"case","1.394901e+01","3.835454e+01"
"case","9.500108e-01","5.062059e+01"
"control","    0.000000","2.336090e+01"
"control","    0.000000","1.189061e+01"
"control","    0.000000","1.801124e+02"
"case","    2.349239","3.796819e+01"
"control","    4.081724","5.442508e+01"
"control","    0.000000","5.875598e+01"
"control","6.636769e+01","1.719416e+02"
"case","    2.183691","7.849998e+01"
"control","    2.623048","8.638065e+01"
"case","    1.380711","8.739791e+01"
"case","    0.000000","4.583796e+01"
"case","    0.000000","8.220208e+01"
"control","0.000000e+00","5.589710e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","5.239533e+01"
"control","0.000000e+00","7.089965e+01"
"case","    0.000000","5.739543e+01"
"case","8.339664e-01","5.511240e+01"
"control","    0.000000","6.620147e+01"
"case","    8.446444","6.447482e+01"
"control","    1.020009","1.783588e+01"
"case","    0.000000","5.529540e+01"
"case","    0.000000","7.193194e+01"
"case","    0.000000","6.756669e+01"
"case","9.809206e-01","6.177111e+01"
"case","    2.170539","4.951138e+01"
