# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:27
# SEK
#----------------------------

"status","4017","ENST00000567383.5"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","0.000000e+00"
"case","8.623812e+00","0.000000e+00"
"control","1.556201e+01","0.000000e+00"
"case","1.918886e+01","0.000000e+00"
"control","0.000000e+00","6.116031e-01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","6.425277e-01"
"case","1.508548e+00","3.322001e+00"
"case","0.000000e+00","1.876485e+00"
"case","    0.000000","6.726140e+00"
"control","    0.000000","2.055221e+00"
"case","   21.602348","0.000000e+00"
"control","    3.131746","5.319392e+00"
"case","    0.000000","6.496542e+00"
"control","   11.326228","3.689417e+00"
"case","2.726470e+00","1.443675e+00"
"case","9.250488e-01","4.499573e+00"
"control","    0.00000","7.429670e+00"
"case","    0.000000","2.463958e+00"
"control","   13.586250","7.694379e-01"
"case","    0.000000","9.134055e+00"
"case","0.000000e+00","5.159263e+00"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","6.056654e+00"
"case","    0.000000","1.122725e+01"
"control","   10.749525","8.012306e+00"
"case","    1.679327","6.911278e+00"
"case","4.834736e+00","3.590463e+00"
"case","    0.000000","      4.4928"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","5.062059e+00"
"control","    1.181335","7.249934e+00"
"control","    0.000000","0.000000e+00"
"control","    1.927097","0.000000e+00"
"case","    0.000000","2.648943e+00"
"control","    1.020431","6.349592e+00"
"control","    0.000000","7.694236e+00"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","4.266303e+00"
"control","    0.000000","4.746189e+00"
"case","    0.000000","1.879525e+00"
"case","    0.000000","3.525997e+00"
"case","    8.700326","5.327913e+00"
"control","6.702500e+00","3.175972e+00"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","6.736543e+00"
"control","7.529037e-01","4.101633e+00"
"case","    0.000000","2.459804e+00"
"case","3.335866e+00","6.408419e+00"
"control","    9.227730","3.351973e+00"
"case","    0.000000","2.724288e+00"
"control","    7.140065","0.000000e+00"
"case","    0.000000","1.874420e+00"
"case","    0.000000","3.393016e+00"
"case","    1.080163","9.759633e+00"
"case","4.904603e+00","2.976921e+00"
"case","    3.617565","4.501035e+00"
