# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:07
# SEK
#----------------------------

"status","4017","ENST00000349752.9"
"case","1.370846e+01","3.397791e+01"
"control","   13.922515","7.745243e+00"
"case","8.623812e+00","1.207240e+01"
"control","1.556201e+01","2.919304e+00"
"case","1.918886e+01","2.698142e+01"
"control","0.000000e+00","7.339237e+00"
"case","1.661061e+02","6.972549e+02"
"control","9.097564e+00","1.927583e+00"
"case","1.508548e+00","1.993200e+00"
"case","0.000000e+00","1.250990e+00"
"case","    0.000000","1.921754e+00"
"control","    0.000000","3.082832e+00"
"case","   21.602348","0.000000e+00"
"control","    3.131746","4.559479e+00"
"case","    0.000000","9.280774e+00"
"control","   11.326228","1.014590e+01"
"case","2.726470e+00","5.052861e+00"
"case","9.250488e-01","2.099801e+01"
"control","    0.00000","4.953113e+00"
"case","    0.000000","2.463958e+00"
"control","   13.586250","7.694379e+00"
"case","    0.000000","1.644130e+01"
"case","0.000000e+00","6.633339e+00"
"control","7.116339e+01","3.970313e+01"
"control","5.693622e+00","4.542491e+00"
"case","    0.000000","1.727270e+00"
"control","   10.749525","3.004615e+00"
"case","    1.679327","1.036692e+01"
"case","4.834736e+00","1.436185e+01"
"case","    0.000000","      4.4928"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","5.785210e+00"
"control","    1.181335","4.833289e+00"
"control","    0.000000","1.189061e+01"
"control","    1.927097","1.440899e+00"
"case","    0.000000","1.324472e+01"
"control","    1.020431","5.442508e+00"
"control","    0.000000","9.792664e+00"
"control","1.981125e+00","1.987764e+00"
"case","    1.091845","5.119564e+00"
"control","    0.000000","3.796952e+00"
"case","    0.000000","3.759050e+00"
"case","    0.000000","1.674848e+01"
"case","    8.700326","9.133565e+00"
"control","6.702500e+00","5.208593e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","1.272458e+01"
"control","7.529037e-01","4.101633e+00"
"case","    0.000000","1.229902e+01"
"case","3.335866e+00","1.409852e+01"
"control","    9.227730","1.256990e+01"
"case","    0.000000","5.448576e+00"
"control","    7.140065","0.000000e+00"
"case","    0.000000","2.249304e+01"
"case","    0.000000","5.428825e+00"
"case","    1.080163","1.501482e+01"
"case","4.904603e+00","8.186532e+00"
"case","    3.617565","1.200276e+01"
