# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:20
# SEK
#----------------------------

"status","3184","ENST00000567074.5"
"case","1.713558e+01","4.562749e+02"
"control","    3.212888","1.282268e+02"
"case","1.121096e+01","1.524141e+02"
"control","2.122093e+00","1.233406e+02"
"case","1.599072e+00","1.295108e+02"
"control","0.000000e+00","1.406687e+02"
"case","2.856862e+00","7.826331e+01"
"control","0.000000e+00","1.342883e+02"
"case","7.542741e-01","8.305002e+01"
"case","1.300664e+00","1.025812e+02"
"case","    0.000000","2.738500e+02"
"control","    0.000000","2.157982e+02"
"case","   94.368152","4.076865e+01"
"control","    0.000000","2.446920e+02"
"case","    3.847082","2.561494e+02"
"control","    1.415779","2.296662e+02"
"case","1.817646e+00","2.252132e+02"
"case","1.110059e+01","1.904819e+02"
"control","    0.00000","1.791376e+02"
"case","    2.098674","1.872608e+02"
"control","    0.000000","1.785096e+02"
"case","    0.000000","1.881615e+02"
"case","1.846062e+00","1.555149e+02"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.437803e+02"
"case","    0.000000","2.815450e+02"
"control","    2.687381","2.093215e+02"
"case","    6.717306","3.282857e+02"
"case","0.000000e+00","1.594166e+02"
"case","    3.359339","    313.3728"
"case","1.394901e+01","9.588635e+00"
"case","9.500108e-01","1.988666e+02"
"control","    0.000000","3.818299e+02"
"control","    0.000000","1.399433e+02"
"control","    0.000000","2.348665e+02"
"case","    2.349239","1.712983e+02"
"control","    4.081724","2.059082e+02"
"control","    0.000000","2.392208e+02"
"control","6.636769e+01","5.565739e+01"
"case","    2.183691","2.158749e+02"
"control","    2.623048","1.765582e+02"
"case","    1.380711","2.029887e+02"
"case","    0.000000","1.948113e+02"
"case","    0.000000","1.666876e+02"
"control","0.000000e+00","1.613394e+02"
"case","1.955110e+02","2.945387e+01"
"case","    0.000000","1.916172e+02"
"control","0.000000e+00","1.757843e+02"
"case","    0.000000","1.426687e+02"
"case","8.339664e-01","1.640555e+02"
"control","    0.000000","1.525148e+02"
"case","    8.446444","2.388293e+02"
"control","    1.020009","3.076689e+02"
"case","    0.000000","1.949397e+02"
"case","    0.000000","2.015451e+02"
"case","    0.000000","1.981956e+02"
"case","9.809206e-01","1.614980e+02"
"case","    2.170539","1.350310e+02"
