# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","4017","ENST00000521361.5"
"case","1.370846e+01","2.184294e+02"
"control","   13.922515","1.721165e+01"
"case","8.623812e+00","4.149889e+01"
"control","1.556201e+01","4.378956e+01"
"case","1.918886e+01","4.227088e+01"
"control","0.000000e+00","6.544153e+01"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","8.931135e+01"
"case","1.508548e+00","1.089616e+02"
"case","0.000000e+00","1.119636e+02"
"case","    0.000000","8.743982e+01"
"control","    0.000000","7.912602e+01"
"case","   21.602348","9.059701e+00"
"control","    3.131746","5.547366e+01"
"case","    0.000000","1.067289e+02"
"control","   11.326228","9.315778e+01"
"case","2.726470e+00","4.691942e+01"
"case","9.250488e-01","6.449388e+01"
"control","    0.00000","9.080707e+01"
"case","    0.000000","9.363040e+01"
"control","   13.586250","8.079098e+01"
"case","    0.000000","7.307244e+01"
"case","0.000000e+00","9.139267e+01"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","5.223864e+01"
"case","    0.000000","9.845437e+01"
"control","   10.749525","8.212614e+01"
"case","    1.679327","1.013654e+02"
"case","4.834736e+00","6.175596e+01"
"case","    0.000000","     78.6240"
"case","0.000000e+00","6.392423e+00"
"case","1.900022e+00","4.917428e+01"
"control","    1.181335","1.143878e+02"
"control","    0.000000","1.115888e+02"
"control","    1.927097","8.213124e+01"
"case","    0.000000","6.092570e+01"
"control","    1.020431","8.163761e+01"
"control","    0.000000","4.196856e+01"
"control","1.981125e+00","2.285928e+01"
"case","    1.091845","6.826085e+01"
"control","    0.000000","5.980199e+01"
"case","    0.000000","5.262670e+01"
"case","    0.000000","5.729745e+01"
"case","    8.700326","5.480139e+01"
"control","6.702500e+00","6.415463e+01"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","8.308403e+01"
"control","7.529037e-01","8.496239e+01"
"case","    0.000000","5.575557e+01"
"case","3.335866e+00","6.216166e+01"
"control","    9.227730","8.463733e+01"
"case","    0.000000","1.598249e+02"
"control","    7.140065","0.000000e+00"
"case","    0.000000","6.373029e+01"
"case","    0.000000","7.871797e+01"
"case","    1.080163","7.357262e+01"
"case","4.904603e+00","7.739994e+01"
"case","    3.617565","6.251437e+01"
