# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:21
# SEK
#----------------------------

"status","3184","ENST00000472333.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","4.130796e+01"
"case","1.121096e+01","3.319911e+01"
"control","2.122093e+00","1.313687e+01"
"case","1.599072e+00","1.798761e+01"
"control","0.000000e+00","1.651328e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","1.156550e+01"
"case","7.542741e-01","3.654201e+01"
"case","1.300664e+00","2.251782e+01"
"case","    0.000000","9.608772e+00"
"control","    0.000000","1.335894e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.583705e+01"
"case","    3.847082","7.424619e+00"
"control","    1.415779","1.106825e+01"
"case","1.817646e+00","2.454247e+01"
"case","1.110059e+01","9.749075e+00"
"control","    0.00000","9.906226e+00"
"case","    2.098674","1.149847e+01"
"control","    0.000000","4.616627e+00"
"case","    0.000000","1.004746e+01"
"case","1.846062e+00","1.842594e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","9.842063e+00"
"case","    0.000000","2.763632e+01"
"control","    2.687381","5.007691e+00"
"case","    6.717306","8.063157e+00"
"case","0.000000e+00","3.303226e+01"
"case","    3.359339","     14.6016"
"case","1.394901e+01","0.000000e+00"
"case","9.500108e-01","1.229357e+01"
"control","    0.000000","9.666579e+00"
"control","    0.000000","7.317299e+00"
"control","    0.000000","1.584989e+01"
"case","    2.349239","1.854260e+01"
"control","    4.081724","8.163761e+00"
"control","    0.000000","1.468900e+01"
"control","6.636769e+01","1.202597e+02"
"case","    2.183691","1.279891e+01"
"control","    2.623048","1.423857e+01"
"case","    1.380711","2.255430e+01"
"case","    0.000000","2.468198e+01"
"case","    0.000000","1.674487e+01"
"control","0.000000e+00","6.860099e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","5.239533e+00"
"control","0.000000e+00","9.375161e+00"
"case","    0.000000","1.803857e+01"
"case","8.339664e-01","1.345768e+01"
"control","    0.000000","1.592187e+01"
"case","    8.446444","2.724288e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","1.405815e+01"
"case","    0.000000","1.425067e+01"
"case","    0.000000","1.051037e+01"
"case","9.809206e-01","5.209611e+00"
"case","    2.170539","1.300299e+01"
