# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:09
# SEK
#----------------------------

"status","2593","ENST00000562482.1"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","9.195734e+00","0.000000e+00"
"case","7.995359e-01","0.000000e+00"
"control","0.000000e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","3.032521e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"case","1.300664e+00","6.254951e-01"
"case","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","1.856155e+00"
"control","    0.000000","2.767063e+00"
"case","0.000000e+00","0.000000e+00"
"case","9.250488e-01","0.000000e+00"
"control","    0.00000","3.302075e+00"
"case","    0.000000","8.213193e-01"
"control","    1.045096","7.694379e-01"
"case","    0.000000","9.134055e-01"
"case","0.000000e+00","0.000000e+00"
"control","1.049204e+01","0.000000e+00"
"control","0.000000e+00","7.570818e-01"
"case","    0.000000","3.454539e+00"
"control","    1.343691","2.003077e+00"
"case","    0.000000","2.303759e+00"
"case","9.669471e-01","7.180926e-01"
"case","    6.718677","      6.7392"
"case","0.000000e+00","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","1.611096e+00"
"control","    0.000000","0.000000e+00"
"control","    0.000000","2.881798e+00"
"case","    0.000000","8.829811e-01"
"control","    2.040862","9.070846e-01"
"control","    0.000000","6.994760e-01"
"control","0.000000e+00","0.000000e+00"
"case","    0.000000","8.532606e-01"
"control","    0.000000","1.898476e+00"
"case","    0.000000","9.397624e-01"
"case","    0.000000","8.814992e-01"
"case","    0.000000","0.000000e+00"
"control","5.026875e+00","1.905583e+00"
"case","7.697282e-01","0.000000e+00"
"case","    0.000000","0.000000e+00"
"control","2.258711e+00","2.929738e+00"
"case","    0.000000","0.000000e+00"
"case","0.000000e+00","0.000000e+00"
"control","    0.000000","0.000000e+00"
"case","    0.000000","3.632384e+00"
"control","    2.040019","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","0.000000e+00"
"case","    0.000000","1.501482e+00"
"case","0.000000e+00","0.000000e+00"
"case","    0.000000","0.000000e+00"
