# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","3184","ENST00000648523.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","9.466408e+00"
"case","1.121096e+01","1.358145e+01"
"control","2.122093e+00","2.189478e+00"
"case","1.599072e+00","1.079257e+01"
"control","0.000000e+00","1.039725e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","8.352860e+00"
"case","7.542741e-01","4.650801e+00"
"case","1.300664e+00","6.254951e+00"
"case","    0.000000","9.608772e+00"
"control","    0.000000","1.130372e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","1.519826e+00"
"case","    3.847082","2.784232e+00"
"control","    1.415779","8.301188e+00"
"case","1.817646e+00","5.052861e+00"
"case","1.110059e+01","5.999431e+00"
"control","    0.00000","5.778632e+00"
"case","    2.098674","6.570555e+00"
"control","    0.000000","3.077752e+00"
"case","    0.000000","1.187427e+01"
"case","1.846062e+00","5.896301e+00"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","6.056654e+00"
"case","    0.000000","1.727270e+00"
"control","    2.687381","5.007691e+00"
"case","    6.717306","3.455639e+00"
"case","0.000000e+00","5.744741e+00"
"case","    3.359339","      6.7392"
"case","1.394901e+01","3.196212e+00"
"case","9.500108e-01","1.157042e+01"
"control","    0.000000","6.444386e+00"
"control","    0.000000","1.829325e+00"
"control","    0.000000","0.000000e+00"
"case","    2.349239","2.648943e+00"
"control","    4.081724","4.535423e+00"
"control","    0.000000","9.093188e+00"
"control","6.636769e+01","0.000000e+00"
"case","    2.183691","7.679346e+00"
"control","    2.623048","3.796952e+00"
"case","    1.380711","2.819287e+00"
"case","    0.000000","2.027448e+01"
"case","    0.000000","1.217809e+01"
"control","0.000000e+00","1.016311e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","6.736543e+00"
"control","0.000000e+00","7.617318e+00"
"case","    0.000000","4.919609e+00"
"case","8.339664e-01","1.473936e+01"
"control","    0.000000","7.541940e+00"
"case","    8.446444","7.264768e+00"
"control","    1.020009","0.000000e+00"
"case","    0.000000","9.372102e+00"
"case","    0.000000","6.786032e+00"
"case","    0.000000","4.504446e+00"
"case","9.809206e-01","5.953842e+00"
"case","    2.170539","4.000920e+00"
