# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:17
# SEK
#----------------------------

"status","4017","ENST00000536438.5"
"case","1.370846e+01","6.358724e+02"
"control","   13.922515","5.873476e+03"
"case","8.623812e+00","1.064182e+04"
"control","1.556201e+01","4.534409e+03"
"case","1.918886e+01","4.625514e+03"
"control","0.000000e+00","5.736837e+03"
"case","1.661061e+02","5.243641e+03"
"control","9.097564e+00","3.869302e+03"
"case","1.508548e+00","2.571229e+03"
"case","0.000000e+00","1.187815e+03"
"case","    0.000000","6.831837e+02"
"control","    0.000000","1.185863e+03"
"case","   21.602348","4.017977e+03"
"control","    3.131746","9.863672e+02"
"case","    0.000000","9.178686e+02"
"control","   11.326228","9.260436e+02"
"case","2.726470e+00","8.921909e+02"
"case","9.250488e-01","1.123393e+03"
"control","    0.00000","8.395527e+02"
"case","    0.000000","1.043076e+03"
"control","   13.586250","1.941292e+03"
"case","    0.000000","5.818393e+02"
"case","0.000000e+00","9.338267e+02"
"control","7.116339e+01","4.764376e+02"
"control","5.693622e+00","1.017518e+03"
"case","    0.000000","1.352452e+03"
"control","   10.749525","9.414460e+02"
"case","    1.679327","6.657864e+02"
"case","4.834736e+00","8.538121e+02"
"case","    0.000000","    700.8768"
"case","0.000000e+00","1.959278e+03"
"case","1.900022e+00","8.417480e+02"
"control","    1.181335","9.739078e+02"
"control","    0.000000","1.151560e+03"
"control","    1.927097","1.505739e+03"
"case","    0.000000","7.814383e+02"
"control","    1.020431","9.633238e+02"
"control","    0.000000","2.311768e+03"
"control","1.981125e+00","2.675530e+03"
"case","    1.091845","7.687878e+02"
"control","    0.000000","8.903851e+02"
"case","    0.000000","9.980277e+02"
"case","    0.000000","1.058681e+03"
"case","    8.700326","1.142457e+03"
"control","6.702500e+00","3.228693e+03"
"case","2.771022e+01","1.737778e+03"
"case","    3.240942","7.574868e+02"
"control","7.529037e-01","6.920040e+02"
"case","    0.000000","1.188905e+03"
"case","3.335866e+00","8.215593e+02"
"control","    9.227730","6.988864e+02"
"case","    0.000000","8.536103e+02"
"control","    7.140065","2.595121e+03"
"case","    0.000000","1.035617e+03"
"case","    0.000000","7.783578e+02"
"case","    1.080163","1.716945e+03"
"case","4.904603e+00","6.750168e+02"
"case","    3.617565","1.317803e+03"
