# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:18
# SEK
#----------------------------

"status","4017","ENST00000491957.5"
"case","1.370846e+01","2.912393e+01"
"control","   13.922515","1.335624e+03"
"case","8.623812e+00","1.003519e+03"
"control","1.556201e+01","4.634395e+02"
"case","1.918886e+01","8.975818e+02"
"control","0.000000e+00","4.226177e+02"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","4.844659e+02"
"case","1.508548e+00","6.059329e+02"
"case","0.000000e+00","6.136107e+02"
"case","    0.000000","3.516810e+02"
"control","    0.000000","5.672411e+02"
"case","   21.602348","0.000000e+00"
"control","    3.131746","7.447149e+02"
"case","    0.000000","4.194910e+02"
"control","   11.326228","5.008383e+02"
"case","2.726470e+00","5.702514e+02"
"case","9.250488e-01","5.774452e+02"
"control","    0.00000","4.284443e+02"
"case","    0.000000","3.851988e+02"
"control","   13.586250","4.185742e+02"
"case","    0.000000","4.548759e+02"
"case","0.000000e+00","4.414855e+02"
"control","7.116339e+01","1.005813e+03"
"control","5.693622e+00","5.314714e+02"
"case","    0.000000","4.439083e+02"
"control","   10.749525","4.386738e+02"
"case","    1.679327","5.482947e+02"
"case","4.834736e+00","7.453801e+02"
"case","    0.000000","    381.8880"
"case","0.000000e+00","2.556969e+01"
"case","1.900022e+00","7.072419e+02"
"control","    1.181335","3.471913e+02"
"control","    0.000000","5.780666e+02"
"control","    1.927097","5.864458e+02"
"case","    0.000000","6.454592e+02"
"control","    1.020431","5.079674e+02"
"control","    0.000000","3.252563e+02"
"control","1.981125e+00","2.019568e+03"
"case","    1.091845","4.983042e+02"
"control","    0.000000","4.926545e+02"
"case","    0.000000","5.018331e+02"
"case","    0.000000","6.743469e+02"
"case","    8.700326","4.962570e+02"
"control","6.702500e+00","1.549239e+03"
"case","2.771022e+01","7.363468e+01"
"case","    3.240942","4.416178e+02"
"control","7.529037e-01","4.634845e+02"
"case","    0.000000","5.764142e+02"
"case","3.335866e+00","7.363274e+02"
"control","    9.227730","4.768182e+02"
"case","    0.000000","4.177242e+02"
"control","    7.140065","6.215805e+03"
"case","    0.000000","6.972844e+02"
"case","    0.000000","3.969829e+02"
"case","    1.080163","4.114061e+02"
"case","4.904603e+00","5.745457e+02"
"case","    3.617565","6.201426e+02"
