# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000643052.1"
"case","1.713558e+01","0.000000e+00"
"control","    3.212888","1.376932e+01"
"case","1.121096e+01","2.112671e+01"
"control","2.122093e+00","3.503165e+01"
"case","1.599072e+00","3.237770e+01"
"control","0.000000e+00","2.629893e+01"
"case","2.856862e+00","0.000000e+00"
"control","0.000000e+00","3.276891e+01"
"case","7.542741e-01","3.654201e+01"
"case","1.300664e+00","3.190025e+01"
"case","    0.000000","3.555245e+01"
"control","    0.000000","3.082832e+01"
"case","   94.368152","0.000000e+00"
"control","    0.000000","2.127757e+01"
"case","    3.847082","2.227386e+01"
"control","    1.415779","2.490356e+01"
"case","1.817646e+00","2.670798e+01"
"case","1.110059e+01","2.774737e+01"
"control","    0.00000","3.879939e+01"
"case","    2.098674","3.121013e+01"
"control","    0.000000","3.154695e+01"
"case","    0.000000","3.105579e+01"
"case","1.846062e+00","3.242966e+01"
"control","0.000000e+00","0.000000e+00"
"control","4.744685e+00","2.574078e+01"
"case","    0.000000","1.209089e+01"
"control","    2.687381","2.303538e+01"
"case","    6.717306","1.497443e+01"
"case","0.000000e+00","1.436185e+01"
"case","    3.359339","     13.4784"
"case","1.394901e+01","3.196212e+00"
"case","9.500108e-01","2.241769e+01"
"control","    0.000000","1.852761e+01"
"control","    0.000000","2.743987e+00"
"control","    0.000000","1.440899e+00"
"case","    2.349239","2.207453e+01"
"control","    4.081724","3.356213e+01"
"control","    0.000000","1.329004e+01"
"control","6.636769e+01","1.987764e+00"
"case","    2.183691","2.559782e+01"
"control","    2.623048","3.227409e+01"
"case","    1.380711","1.785549e+01"
"case","    0.000000","1.939298e+01"
"case","    0.000000","2.207278e+01"
"control","0.000000e+00","2.858374e+01"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","2.470066e+01"
"control","0.000000e+00","3.046927e+01"
"case","    0.000000","1.803857e+01"
"case","8.339664e-01","2.242947e+01"
"control","    0.000000","2.597779e+01"
"case","    8.446444","3.359955e+01"
"control","    1.020009","4.013073e+02"
"case","    0.000000","1.686978e+01"
"case","    0.000000","2.442971e+01"
"case","    0.000000","2.402371e+01"
"case","9.809206e-01","2.307114e+01"
"case","    2.170539","2.550586e+01"
