# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:11
# SEK
#----------------------------

"status","3184","ENST00000525537.2"
"case","1.713558e+01","1.698896e+02"
"control","    3.212888","1.101546e+02"
"case","1.121096e+01","1.282693e+02"
"control","2.122093e+00","1.211511e+02"
"case","1.599072e+00","1.196176e+02"
"control","0.000000e+00","1.584052e+02"
"case","2.856862e+00","2.703641e+02"
"control","0.000000e+00","1.580618e+02"
"case","7.542741e-01","1.056396e+02"
"case","1.300664e+00","1.476169e+02"
"case","    0.000000","2.796153e+02"
"control","    0.000000","1.531140e+02"
"case","   94.368152","1.177761e+02"
"control","    0.000000","1.253857e+02"
"case","    3.847082","1.754066e+02"
"control","    1.415779","1.383531e+02"
"case","1.817646e+00","1.465330e+02"
"case","1.110059e+01","1.709838e+02"
"control","    0.00000","2.278432e+02"
"case","    2.098674","2.496811e+02"
"control","    0.000000","1.585042e+02"
"case","    0.000000","2.301782e+02"
"case","1.846062e+00","3.021854e+02"
"control","0.000000e+00","2.646875e+01"
"control","4.744685e+00","1.355176e+02"
"case","    0.000000","2.513177e+02"
"control","    2.687381","2.343600e+02"
"case","    6.717306","1.624150e+02"
"case","0.000000e+00","1.931669e+02"
"case","    3.359339","    279.6768"
"case","1.394901e+01","1.598106e+01"
"case","9.500108e-01","1.684942e+02"
"control","    0.000000","2.303868e+02"
"control","    0.000000","2.497028e+02"
"control","    0.000000","1.512944e+02"
"case","    2.349239","1.845431e+02"
"control","    4.081724","2.222357e+02"
"control","    0.000000","1.860606e+02"
"control","6.636769e+01","1.828743e+02"
"case","    2.183691","1.680923e+02"
"control","    2.623048","2.078831e+02"
"case","    1.380711","1.888923e+02"
"case","    0.000000","1.710108e+02"
"case","    0.000000","1.560317e+02"
"control","0.000000e+00","1.111590e+02"
"case","1.955110e+02","0.000000e+00"
"case","    0.000000","1.826352e+02"
"control","0.000000e+00","2.220741e+02"
"case","    0.000000","1.410288e+02"
"case","8.339664e-01","2.198088e+02"
"control","    0.000000","2.463700e+02"
"case","    8.446444","2.615317e+02"
"control","    1.020009","1.279724e+03"
"case","    0.000000","1.865048e+02"
"case","    0.000000","2.198674e+02"
"case","    0.000000","1.388871e+02"
"case","9.809206e-01","1.853133e+02"
"case","    2.170539","1.645378e+02"
