# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:19
# SEK
#----------------------------

"status","4017","ENST00000539068.5"
"case","1.370846e+01","6.407264e+02"
"control","   13.922515","5.991375e+03"
"case","8.623812e+00","1.076179e+04"
"control","1.556201e+01","4.601553e+03"
"case","1.918886e+01","4.729842e+03"
"control","0.000000e+00","5.825519e+03"
"case","1.661061e+02","5.229412e+03"
"control","9.097564e+00","3.965681e+03"
"case","1.508548e+00","2.772542e+03"
"case","0.000000e+00","1.311038e+03"
"case","    0.000000","7.773496e+02"
"control","    0.000000","1.303010e+03"
"case","   21.602348","4.113104e+03"
"control","    3.131746","1.088196e+03"
"case","    0.000000","1.009748e+03"
"control","   11.326228","1.024736e+03"
"case","2.726470e+00","1.001188e+03"
"case","9.250488e-01","1.256881e+03"
"control","    0.00000","9.559508e+02"
"case","    0.000000","1.169559e+03"
"control","   13.586250","2.197515e+03"
"case","    0.000000","6.567385e+02"
"case","0.000000e+00","1.053964e+03"
"control","7.116339e+01","4.764376e+02"
"control","5.693622e+00","1.178019e+03"
"case","    0.000000","1.513088e+03"
"control","   10.749525","1.040598e+03"
"case","    1.679327","7.544811e+02"
"case","4.834736e+00","9.615260e+02"
"case","    0.000000","    800.8416"
"case","0.000000e+00","2.004025e+03"
"case","1.900022e+00","9.444355e+02"
"control","    1.181335","1.044796e+03"
"control","    0.000000","1.201866e+03"
"control","    1.927097","1.613807e+03"
"case","    0.000000","8.768002e+02"
"control","    1.020431","1.099387e+03"
"control","    0.000000","2.558683e+03"
"control","1.981125e+00","2.757029e+03"
"case","    1.091845","8.541139e+02"
"control","    0.000000","9.919536e+02"
"case","    0.000000","1.128655e+03"
"case","    0.000000","1.194431e+03"
"case","    8.700326","1.284788e+03"
"control","6.702500e+00","3.672058e+03"
"case","2.771022e+01","1.752505e+03"
"case","    3.240942","8.555409e+02"
"control","7.529037e-01","7.828259e+02"
"case","    0.000000","1.331574e+03"
"case","3.335866e+00","9.343475e+02"
"control","    9.227730","7.751438e+02"
"case","    0.000000","9.535008e+02"
"control","    7.140065","2.809151e+03"
"case","    0.000000","1.171513e+03"
"case","    0.000000","8.998278e+02"
"case","    1.080163","1.906882e+03"
"case","4.904603e+00","7.918609e+02"
"case","    3.617565","1.477840e+03"
