# Simulated random data filefor batch processing
# timestamp: 2020-04-15 21:59:23
# SEK
#----------------------------

"status","4017","ENST00000647880.1"
"case","1.370846e+01","0.000000e+00"
"control","   13.922515","1.721165e+00"
"case","8.623812e+00","5.281677e+00"
"control","1.556201e+01","1.459652e+00"
"case","1.918886e+01","0.000000e+00"
"control","0.000000e+00","1.223206e+00"
"case","1.661061e+02","0.000000e+00"
"control","9.097564e+00","4.497694e+00"
"case","1.508548e+00","5.979601e+00"
"case","0.000000e+00","5.629456e+00"
"case","    0.000000","6.726140e+00"
"control","    0.000000","9.248496e+00"
"case","   21.602348","0.000000e+00"
"control","    3.131746","1.899783e+01"
"case","    0.000000","6.496542e+00"
"control","   11.326228","9.223542e+00"
"case","2.726470e+00","1.660226e+01"
"case","9.250488e-01","8.249217e+00"
"control","    0.00000","8.255188e+00"
"case","    0.000000","9.034513e+00"
"control","   13.586250","1.461932e+01"
"case","    0.000000","9.134055e+00"
"case","0.000000e+00","6.633339e+00"
"control","7.116339e+01","0.000000e+00"
"control","5.693622e+00","1.287039e+01"
"case","    0.000000","6.909079e+00"
"control","   10.749525","5.007691e+00"
"case","    1.679327","6.911278e+00"
"case","4.834736e+00","1.077139e+01"
"case","    0.000000","      7.8624"
"case","0.000000e+00","0.000000e+00"
"case","1.900022e+00","8.677815e+00"
"control","    1.181335","8.055482e+00"
"control","    0.000000","8.231961e+00"
"control","    1.927097","8.645393e+00"
"case","    0.000000","1.677664e+01"
"control","    1.020431","8.163761e+00"
"control","    0.000000","1.608795e+01"
"control","1.981125e+00","0.000000e+00"
"case","    1.091845","1.962499e+01"
"control","    0.000000","2.847714e+00"
"case","    0.000000","6.578337e+00"
"case","    0.000000","1.322249e+01"
"case","    8.700326","1.141696e+01"
"control","6.702500e+00","9.527915e+00"
"case","2.771022e+01","0.000000e+00"
"case","    3.240942","8.982057e+00"
"control","7.529037e-01","4.101633e+00"
"case","    0.000000","5.739543e+00"
"case","3.335866e+00","1.794357e+01"
"control","    9.227730","1.256990e+01"
"case","    0.000000","6.356672e+00"
"control","    7.140065","0.000000e+00"
"case","    0.000000","1.499536e+01"
"case","    0.000000","4.750222e+00"
"case","    1.080163","9.008892e+00"
"case","4.904603e+00","1.786152e+01"
"case","    3.617565","9.002069e+00"
